"ltla","ltla_code","region","positive","number_samples","prevalence","lower","upper"
"South Northamptonshire","E07000155","East Midlands",0,407,0,0,0.00660362911198576
"West Oxfordshire","E07000181","South East",0,337,0,0,0.00796437828651746
"Babergh","E07000200","East of England",0,433,0,0,0.00620956858305489
"Tandridge","E07000215","South East",0,344,0,0,0.00780357714255478
"Stratford-on-Avon","E07000221","West Midlands",0,382,0,0,0.00703276440938067
"Chichester","E07000225","South East",0,413,0,0,0.00650831699672577
"Malvern Hills","E07000235","West Midlands",0,370,0,0,0.00725919831785019
"Wychavon","E07000238","West Midlands",0,364,0,0,0.00737797260606205
"East Hertfordshire","E07000242","East of England",0,364,0,0,0.00737797260606205
"Somerset West and Taunton","E07000246","South West",0,400,0,0,0.00671841621768938
"Knowsley","E08000011","North West",0,184,0,0,0.0144909647782398
"Liverpool","E08000012","North West",0,139,0,0,0.0190927142872985
"Barnsley","E08000016","Yorkshire and The Humber",0,309,0,0,0.00867980538335807
"Bromley","E09000006","London",0,334,0,0,0.00803533979969733
"Greenwich","E09000011","London",0,292,0,0,0.00918049732755311
