"ltla","ltla_code","region","positive","number_samples","prevalence","lower","upper"
"Hyndburn","E07000120","North West",2,213,0.00938967136150235,0.0025787746890863,0.0335834004933737
"Brent","E09000005","London",2,223,0.00896860986547085,0.00246297183975623,0.0321050425852099
"Salford","E08000006","North West",2,225,0.00888888888888889,0.00244104822562496,0.0318248529843398
"Bradford","E08000032","Yorkshire and The Humber",2,226,0.00884955752212389,0.00243023213159952,0.0316865841335264
"Redcar and Cleveland","E06000003","North East",2,228,0.0087719298245614,0.00240888496988482,0.0314136196873115
"Lancaster","E07000121","North West",2,232,0.00862068965517241,0.00236729630541058,0.0308815601929536
"King's Lynn and West Norfolk","E07000146","East of England",2,232,0.00862068965517241,0.00236729630541058,0.0308815601929536
"Nuneaton and Bedworth","E07000219","West Midlands",2,232,0.00862068965517241,0.00236729630541058,0.0308815601929536
"Hastings","E07000062","South East",2,235,0.00851063829787234,0.00233703515769296,0.0304941946439176
"Doncaster","E08000017","Yorkshire and The Humber",2,236,0.00847457627118644,0.00232711930298383,0.0303672232817
"Wakefield","E08000036","Yorkshire and The Humber",2,236,0.00847457627118644,0.00232711930298383,0.0303672232817
"Eastleigh","E07000086","South East",2,240,0.00833333333333333,0.00228828328697423,0.0298697379888919
"Rushmoor","E07000092","South East",2,241,0.00829875518672199,0.00227877597714623,0.0297479030765703
"Harrogate","E07000165","Yorkshire and The Humber",2,243,0.00823045267489712,0.00225999640932966,0.029507190748603
"Sandwell","E08000028","West Midlands",2,249,0.00803212851405622,0.00220547006794385,0.0288078726697082
"Derby","E06000015","East Midlands",2,251,0.00796812749003984,0.00218787464279127,0.028582074866136
"Manchester","E08000003","North West",2,251,0.00796812749003984,0.00218787464279127,0.028582074866136
"Hillingdon","E09000017","London",2,251,0.00796812749003984,0.00218787464279127,0.028582074866136
"Milton Keynes","E06000042","South East",2,255,0.00784313725490196,0.00215351283222962,0.0281409340327376
"Bath and North East Somerset","E06000022","South West",2,256,0.0078125,0.00214509036768142,0.0280327683015358
"Cambridge","E07000008","East of England",2,256,0.0078125,0.00214509036768142,0.0280327683015358
"Waltham Forest","E09000031","London",2,262,0.00763358778625954,0.00209590736461181,0.0274008417710565
"Surrey Heath","E07000214","South East",2,263,0.00760456273764259,0.0020879286334589,0.0272982801488999
"Redbridge","E09000026","London",2,263,0.00760456273764259,0.0020879286334589,0.0272982801488999
"Birmingham","E08000025","West Midlands",2,264,0.00757575757575758,0.00208001041912575,0.0271964834262261
"Ealing","E09000009","London",2,266,0.0075187969924812,0.00206435280761008,0.0269951507059129
"Leeds","E08000035","Yorkshire and The Humber",2,271,0.00738007380073801,0.00202622105052675,0.0265046230744488
"Camden","E09000007","London",2,274,0.0072992700729927,0.00200401076320308,0.0262187708690897
"West Suffolk","E07000245","East of England",2,275,0.00727272727272727,0.00199671514326068,0.0261248520507214
"Watford","E07000103","East of England",2,276,0.0072463768115942,0.00198947245025669,0.0260316036752736
"Forest of Dean","E07000080","South West",2,286,0.00699300699300699,0.0019198342285316,0.025134469364196
"Enfield","E09000010","London",2,294,0.00680272108843537,0.00186753814386641,0.0244600888149272
"Broadland","E07000144","East of England",2,301,0.00664451827242525,0.00182406179964699,0.0238990102884787
"Sutton","E09000029","London",2,302,0.00662251655629139,0.00181801559159479,0.0238209505934682
"East Suffolk","E07000244","East of England",2,309,0.00647249190938511,0.00177678900076131,0.0232884911902139
"Richmondshire","E07000166","Yorkshire and The Humber",2,329,0.0060790273556231,0.00166867463637961,0.0218904662485256
"Croydon","E09000008","London",2,356,0.00561797752808989,0.00154200647995686,0.0202494203511617
"Mansfield","E07000174","East Midlands",1,191,0.00523560209424084,0.000924810968010514,0.029055763269374
"East Staffordshire","E07000193","West Midlands",1,195,0.00512820512820513,0.000905828443226366,0.0284716406989694
"Blackburn with Darwen","E06000008","North West",1,196,0.00510204081632653,0.000901203950564204,0.0283292613150808
"South Staffordshire","E07000196","West Midlands",1,198,0.00505050505050505,0.000892095189052674,0.0280487322050031
"Erewash","E07000036","East Midlands",1,204,0.00490196078431373,0.00086584117419313,0.0272395178520519
"Chorley","E07000118","North West",1,207,0.00483091787439614,0.000853285247725452,0.0268521710385635
"Lincoln","E07000138","East Midlands",1,207,0.00483091787439614,0.000853285247725452,0.0268521710385635
"Knowsley","E08000011","North West",1,207,0.00483091787439614,0.000853285247725452,0.0268521710385635
"Eden","E07000030","North West",1,210,0.00476190476190476,0.000841088273594581,0.0264756858117907
"South Tyneside","E08000023","North East",1,212,0.00471698113207547,0.00083314884586698,0.0262305063601831
"Rossendale","E07000125","North West",1,214,0.00467289719626168,0.000825357904541641,0.0259898261853806
"Harborough","E07000131","East Midlands",1,215,0.00465116279069767,0.000821516820593886,0.025871134801146
"Dorset","E06000059","South West",1,216,0.00462962962962963,0.000817711322629948,0.025753522565781
"Adur","E07000223","South East",1,216,0.00462962962962963,0.000817711322629948,0.025753522565781
"Tower Hamlets","E09000030","London",1,216,0.00462962962962963,0.000817711322629948,0.025753522565781
"Plymouth","E06000026","South West",1,217,0.00460829493087558,0.000813940918396755,0.025636974828528
"Luton","E06000032","East of England",1,217,0.00460829493087558,0.000813940918396755,0.025636974828528
"North East Derbyshire","E07000038","East Midlands",1,218,0.00458715596330275,0.000810205124678549,0.0255214772026341
"Hinckley and Bosworth","E07000132","East Midlands",1,219,0.0045662100456621,0.000806503467090419,0.0254070155594313
"North Warwickshire","E07000218","West Midlands",1,219,0.0045662100456621,0.000806503467090419,0.0254070155594313
"Staffordshire Moorlands","E07000198","West Midlands",1,220,0.00454545454545455,0.000802835479877505,0.0252935760225751
"Maldon","E07000074","East of England",1,221,0.00452488687782805,0.000799200705719616,0.0251811449624365
"South Kesteven","E07000141","East Midlands",1,221,0.00452488687782805,0.000799200705719616,0.0251811449624365
"Redditch","E07000236","West Midlands",1,221,0.00452488687782805,0.000799200705719616,0.0251811449624365
"Bournemouth, Christchurch and Poole","E06000058","South West",1,222,0.0045045045045045,0.000795598695541177,0.0250697089906438
"Oadby and Wigston","E07000135","East Midlands",1,222,0.0045045045045045,0.000795598695541177,0.0250697089906438
"Rushcliffe","E07000176","East Midlands",1,222,0.0045045045045045,0.000795598695541177,0.0250697089906438
"Fenland","E07000010","East of England",1,223,0.00448430493273543,0.000792029008326258,0.0249592549547675
"Chiltern","E07000005","South East",1,224,0.00446428571428571,0.00078849121093856,0.0248497699331459
"Corby","E07000150","East Midlands",1,224,0.00446428571428571,0.00078849121093856,0.0248497699331459
"Kingston upon Hull, City of","E06000010","Yorkshire and The Humber",1,225,0.00444444444444444,0.000784984877946245,0.0247412412298463
"Northumberland","E06000057","North East",1,225,0.00444444444444444,0.000784984877946245,0.0247412412298463
"Cannock Chase","E07000192","West Midlands",1,225,0.00444444444444444,0.000784984877946245,0.0247412412298463
"St. Helens","E08000013","North West",1,226,0.00442477876106195,0.000781509591451362,0.0246336563697568
"Bassetlaw","E07000171","East Midlands",1,227,0.00440528634361234,0.000778064940923822,0.0245270030938068
"Bury","E08000002","North West",1,227,0.00440528634361234,0.000778064940923822,0.0245270030938068
"Derbyshire Dales","E07000035","East Midlands",1,228,0.0043859649122807,0.000774650523039737,0.0244212693543102
"Basildon","E07000066","East of England",1,230,0.00434782608695652,0.00076791080699693,0.0242125133237525
"West Lancashire","E07000127","North West",1,230,0.00434782608695652,0.00076791080699693,0.0242125133237525
"Southend-on-Sea","E06000033","East of England",1,231,0.00432900432900433,0.00076458473682501,0.0241094679539913
"Fylde","E07000119","North West",1,233,0.00429184549356223,0.000758018291874006,0.0239059862695762
"Blaby","E07000129","East Midlands",1,233,0.00429184549356223,0.000758018291874006,0.0239059862695762
"South Bucks","E07000006","South East",1,234,0.00427350427350427,0.000754777184267878,0.0238055280276924
"Dover","E07000108","South East",1,236,0.00423728813559322,0.000748377413329212,0.0236071232970847
"County Durham","E06000047","North East",1,237,0.00421940928270042,0.000745218053900729,0.0235091559616755
"East Hampshire","E07000085","South East",1,237,0.00421940928270042,0.000745218053900729,0.0235091559616755
"Crawley","E07000226","South East",1,238,0.00420168067226891,0.000742085257523169,0.023411998368912
"Test Valley","E07000093","South East",1,241,0.004149377593361,0.000732842938392459,0.0231252848837099
"Warwick","E07000222","West Midlands",1,241,0.004149377593361,0.000732842938392459,0.0231252848837099
"South Somerset","E07000189","South West",1,242,0.00413223140495868,0.000729813113270386,0.0230312679050237
"Newark and Sherwood","E07000175","East Midlands",1,243,0.00411522633744856,0.000726808237686277,0.0229380122855848
"Gateshead","E08000037","North East",1,243,0.00411522633744856,0.000726808237686277,0.0229380122855848
"North Kesteven","E07000139","East Midlands",1,244,0.00409836065573771,0.000723828004727786,0.022845508814421
"New Forest","E07000091","South East",1,245,0.00408163265306122,0.000720872112495908,0.0227537484285421
"Dacorum","E07000096","East of England",1,248,0.00403225806451613,0.000712147534246496,0.0224828373107751
"Great Yarmouth","E07000145","East of England",1,248,0.00403225806451613,0.000712147534246496,0.0224828373107751
"Tonbridge and Malling","E07000115","South East",1,252,0.00396825396825397,0.000700838054526567,0.0221315005649467
"Herefordshire, County of","E06000019","West Midlands",1,253,0.00395256916996047,0.00069806658881537,0.0220453754065525
"Bromsgrove","E07000234","West Midlands",1,253,0.00395256916996047,0.00069806658881537,0.0220453754065525
"Swindon","E06000030","South West",1,254,0.00393700787401575,0.000695316956305254,0.0219599179598001
"Reading","E06000038","South East",1,255,0.00392156862745098,0.000692588900010263,0.0218751204897774
"Breckland","E07000143","East of England",1,257,0.00389105058365759,0.000687196508130388,0.0217074751330431
"East Hertfordshire","E07000242","East of England",1,257,0.00389105058365759,0.000687196508130388,0.0217074751330431
"Basingstoke and Deane","E07000084","South East",1,258,0.00387596899224806,0.000684531678349369,0.021624612362489
"Tunbridge Wells","E07000116","South East",1,258,0.00387596899224806,0.000684531678349369,0.021624612362489
"Charnwood","E07000130","East Midlands",1,258,0.00387596899224806,0.000684531678349369,0.021624612362489
"Isle of Wight","E06000046","South East",1,259,0.00386100386100386,0.000681887436240231,0.0215423797965751
"Brentwood","E07000068","East of England",1,259,0.00386100386100386,0.000681887436240231,0.0215423797965751
"Kensington and Chelsea","E09000020","London",1,259,0.00386100386100386,0.000681887436240231,0.0215423797965751
"Vale of White Horse","E07000180","South East",1,260,0.00384615384615385,0.000679263544139752,0.0214607702731534
"Haringey","E09000014","London",1,260,0.00384615384615385,0.000679263544139752,0.0214607702731534
"Wiltshire","E06000054","South West",1,262,0.00381679389312977,0.000674075877462689,0.0212993922437535
"Hammersmith and Fulham","E09000013","London",1,262,0.00381679389312977,0.000674075877462689,0.0212993922437535
"Brighton and Hove","E06000043","South East",1,263,0.00380228136882129,0.000671511645503333,0.0212196099459857
"Wellingborough","E07000156","East Midlands",1,263,0.00380228136882129,0.000671511645503333,0.0212196099459857
"Mole Valley","E07000210","South East",1,263,0.00380228136882129,0.000671511645503333,0.0212196099459857
"Wokingham","E06000041","South East",1,264,0.00378787878787879,0.000668966848652654,0.0211404231032019
"Huntingdonshire","E07000011","East of England",1,264,0.00378787878787879,0.000668966848652654,0.0211404231032019
"Bracknell Forest","E06000036","South East",1,265,0.00377358490566038,0.000666441266787728,0.0210618250739709
"Hartlepool","E06000001","North East",1,266,0.0037593984962406,0.000663934683097284,0.0209838093152617
"Bedford","E06000055","East of England",1,266,0.0037593984962406,0.000663934683097284,0.0209838093152617
"Folkestone and Hythe","E07000112","South East",1,266,0.0037593984962406,0.000663934683097284,0.0209838093152617
"Bexley","E09000004","London",1,268,0.00373134328358209,0.000658977659182221,0.0208294989184363
"Cheshire East","E06000049","North West",1,269,0.00371747211895911,0.000656526801341877,0.0207531916701204
"Tendring","E07000076","East of England",1,270,0.0037037037037037,0.000654094106327301,0.0206774414684923
"Horsham","E07000227","South East",1,270,0.0037037037037037,0.000654094106327301,0.0206774414684923
"Rother","E07000064","South East",1,271,0.003690036900369,0.000651679372982108,0.0206022422360757
"Wealden","E07000065","South East",1,271,0.003690036900369,0.000651679372982108,0.0206022422360757
"Harrow","E09000015","London",1,271,0.003690036900369,0.000651679372982108,0.0206022422360757
"Barnet","E09000003","London",1,272,0.00367647058823529,0.000649282403109457,0.0205275879834819
"Malvern Hills","E07000235","West Midlands",1,273,0.00366300366300366,0.000646903001417805,0.0204534728078194
"Welwyn Hatfield","E07000241","East of England",1,273,0.00366300366300366,0.000646903001417805,0.0204534728078194
"East Devon","E07000040","South West",1,278,0.00359712230215827,0.000635262877254538,0.0200907823438299
"Uttlesford","E07000077","East of England",1,278,0.00359712230215827,0.000635262877254538,0.0200907823438299
"Newcastle upon Tyne","E08000021","North East",1,278,0.00359712230215827,0.000635262877254538,0.0200907823438299
"Windsor and Maidenhead","E06000040","South East",1,279,0.003584229390681,0.000632984939683605,0.0200197823209933
"Cherwell","E07000177","South East",1,282,0.00354609929078014,0.00062624810303104,0.0198097615814788
"Sheffield","E08000019","Yorkshire and The Humber",1,282,0.00354609929078014,0.00062624810303104,0.0198097615814788
"South Cambridgeshire","E07000012","East of England",1,283,0.00353356890459364,0.000624034244797714,0.019740730474746
"Swale","E07000113","South East",1,283,0.00353356890459364,0.000624034244797714,0.019740730474746
"West Oxfordshire","E07000181","South East",1,284,0.00352112676056338,0.000621835983910093,0.0196721787998774
"Tandridge","E07000215","South East",1,286,0.0034965034965035,0.000617485599454537,0.0195364939052783
"Lambeth","E09000022","London",1,287,0.00348432055749129,0.000615333154233457,0.0194693509357863
"Merton","E09000024","London",1,287,0.00348432055749129,0.000615333154233457,0.0194693509357863
"Lewisham","E09000023","London",1,294,0.00340136054421769,0.000600676199850903,0.0190119688758999
"North Norfolk","E07000147","East of England",1,295,0.00338983050847458,0.000598639155437772,0.0189483769906687
"Southwark","E09000028","London",1,298,0.00335570469798658,0.000592610084900471,0.0187601284140351
"Colchester","E07000071","East of England",1,299,0.00334448160535117,0.000590627291337317,0.0186982073465671
"Cotswold","E07000079","South West",1,303,0.0033003300330033,0.000582827048005098,0.0184545574147889
"Canterbury","E07000106","South East",1,306,0.00326797385620915,0.00057711074733597,0.0182759466934844
"Mid Devon","E07000042","South West",1,309,0.00323624595469256,0.000571505487251422,0.018100760147599
"South Norfolk","E07000149","East of England",1,309,0.00323624595469256,0.000571505487251422,0.018100760147599
"Rutland","E06000017","East Midlands",1,310,0.0032258064516129,0.00056966118549327,0.018043108595288
"Stockton-on-Tees","E06000004","North East",0,217,0,0,0.0123144068718535
"Darlington","E06000005","North East",0,229,0,0,0.0116766453394389
"Halton","E06000006","North West",0,225,0,0,0.0118817636718662
"Warrington","E06000007","North West",0,250,0,0,0.0107063082871662
"Blackpool","E06000009","North West",0,215,0,0,0.0124275358870956
"East Riding of Yorkshire","E06000011","Yorkshire and The Humber",0,232,0,0,0.0115273947699687
"North East Lincolnshire","E06000012","Yorkshire and The Humber",0,210,0,0,0.0127196659295309
"North Lincolnshire","E06000013","Yorkshire and The Humber",0,233,0,0,0.0114784888571037
"York","E06000014","Yorkshire and The Humber",0,252,0,0,0.0106222401656642
"Telford and Wrekin","E06000020","West Midlands",0,205,0,0,0.0130258605962212
"Stoke-on-Trent","E06000021","West Midlands",0,231,0,0,0.0115767192087458
"Bristol, City of","E06000023","South West",0,257,0,0,0.0104177347087458
"North Somerset","E06000024","South West",0,265,0,0,0.010106415501102
"South Gloucestershire","E06000025","South West",0,279,0,0,0.00960415411397925
"Torbay","E06000027","South West",0,233,0,0,0.0114784888571037
"Peterborough","E06000031","East of England",0,221,0,0,0.0120942173015511
"Thurrock","E06000034","East of England",0,269,0,0,0.00995763067510807
"Medway","E06000035","South East",0,270,0,0,0.00992111645339852
"West Berkshire","E06000037","South East",0,254,0,0,0.0105394819982889
"Portsmouth","E06000044","South East",0,291,0,0,0.0092117548149658
"Cheshire West and Chester","E06000050","North West",0,232,0,0,0.0115273947699687
"Shropshire","E06000051","West Midlands",0,241,0,0,0.0111016902436814
"Cornwall","E06000052","South West",0,212,0,0,0.0126011811831671
"Aylesbury Vale","E07000004","South East",0,245,0,0,0.010922417869089
"Wycombe","E07000007","South East",0,247,0,0,0.0108349354870962
"East Cambridgeshire","E07000009","East of England",0,249,0,0,0.0107488433387993
"Allerdale","E07000026","North West",0,211,0,0,0.0126601463413913
"Carlisle","E07000028","North West",0,225,0,0,0.0118817636718662
"Copeland","E07000029","North West",0,207,0,0,0.0129016305889294
"South Lakeland","E07000031","North West",0,223,0,0,0.011987049199993
"Amber Valley","E07000032","East Midlands",0,238,0,0,0.0112400546130812
"High Peak","E07000037","East Midlands",0,234,0,0,0.0114299961657641
"Exeter","E07000041","South West",0,327,0,0,0.00820593862557273
"North Devon","E07000043","South West",0,305,0,0,0.00879263799970842
"South Hams","E07000044","South West",0,255,0,0,0.0104985846165057
"Teignbridge","E07000045","South West",0,257,0,0,0.0104177347087458
"Torridge","E07000046","South West",0,312,0,0,0.00859706322424554
"West Devon","E07000047","South West",0,255,0,0,0.0104985846165057
"Eastbourne","E07000061","South East",0,234,0,0,0.0114299961657641
"Lewes","E07000063","South East",0,243,0,0,0.0110113244335526
"Braintree","E07000067","East of England",0,231,0,0,0.0115767192087458
"Castle Point","E07000069","East of England",0,231,0,0,0.0115767192087458
"Chelmsford","E07000070","East of England",0,258,0,0,0.010377774934317
"Harlow","E07000073","East of England",0,208,0,0,0.0128403999711799
"Rochford","E07000075","East of England",0,215,0,0,0.0124275358870956
"Cheltenham","E07000078","South West",0,291,0,0,0.0092117548149658
"Gloucester","E07000081","South West",0,254,0,0,0.0105394819982889
"Stroud","E07000082","South West",0,303,0,0,0.00885016157550206
"Tewkesbury","E07000083","South West",0,275,0,0,0.00974248990655326
"Fareham","E07000087","South East",0,235,0,0,0.0113819114808229
"Gosport","E07000088","South East",0,262,0,0,0.0102209550234244
"Hart","E07000089","South East",0,289,0,0,0.00927491271526409
"Havant","E07000090","South East",0,239,0,0,0.0111935515231956
"Winchester","E07000094","South East",0,227,0,0,0.0117783115436049
"Broxbourne","E07000095","East of England",0,230,0,0,0.0116264675689994
"Hertsmere","E07000098","East of England",0,256,0,0,0.0104580034040727
"North Hertfordshire","E07000099","East of England",0,297,0,0,0.00902733871023579
"Three Rivers","E07000102","East of England",0,262,0,0,0.0102209550234244
"Ashford","E07000105","South East",0,235,0,0,0.0113819114808229
"Gravesham","E07000109","South East",0,264,0,0,0.0101443090348104
"Maidstone","E07000110","South East",0,297,0,0,0.00902733871023579
"Sevenoaks","E07000111","South East",0,270,0,0,0.00992111645339852
"Thanet","E07000114","South East",0,250,0,0,0.0107063082871662
"Burnley","E07000117","North West",0,199,0,0,0.0134133321661095
"Pendle","E07000122","North West",0,184,0,0,0.0144909647782398
"Preston","E07000123","North West",0,242,0,0,0.011056322696682
"South Ribble","E07000126","North West",0,205,0,0,0.0130258605962212
"Wyre","E07000128","North West",0,217,0,0,0.0123144068718535
"Melton","E07000133","East Midlands",0,255,0,0,0.0104985846165057
"Boston","E07000136","East Midlands",0,175,0,0,0.0152248680683071
"East Lindsey","E07000137","East Midlands",0,219,0,0,0.0122033189244797
"West Lindsey","E07000142","East Midlands",0,250,0,0,0.0107063082871662
"Norwich","E07000148","East of England",0,256,0,0,0.0104580034040727
"Daventry","E07000151","East Midlands",0,242,0,0,0.011056322696682
"East Northamptonshire","E07000152","East Midlands",0,228,0,0,0.0117272581039378
"Kettering","E07000153","East Midlands",0,277,0,0,0.00967282743375245
"Northampton","E07000154","East Midlands",0,230,0,0,0.0116264675689994
"South Northamptonshire","E07000155","East Midlands",0,258,0,0,0.010377774934317
"Craven","E07000163","Yorkshire and The Humber",0,238,0,0,0.0112400546130812
"Hambleton","E07000164","Yorkshire and The Humber",0,233,0,0,0.0114784888571037
"Ryedale","E07000167","Yorkshire and The Humber",0,250,0,0,0.0107063082871662
"Scarborough","E07000168","Yorkshire and The Humber",0,212,0,0,0.0126011811831671
"Selby","E07000169","Yorkshire and The Humber",0,253,0,0,0.0105806992587985
"Gedling","E07000173","East Midlands",0,242,0,0,0.011056322696682
"South Oxfordshire","E07000179","South East",0,255,0,0,0.0104985846165057
"Mendip","E07000187","South West",0,239,0,0,0.0111935515231956
"Sedgemoor","E07000188","South West",0,237,0,0,0.011286945704756
"Newcastle-under-Lyme","E07000195","West Midlands",0,242,0,0,0.011056322696682
"Stafford","E07000197","West Midlands",0,285,0,0,0.00940386278836887
"Babergh","E07000200","East of England",0,296,0,0,0.00905756024079678
"Ipswich","E07000202","East of England",0,257,0,0,0.0104177347087458
"Mid Suffolk","E07000203","East of England",0,338,0,0,0.00794100215296303
"Elmbridge","E07000207","South East",0,269,0,0,0.00995763067510807
"Epsom and Ewell","E07000208","South East",0,269,0,0,0.00995763067510807
"Guildford","E07000209","South East",0,256,0,0,0.0104580034040727
"Reigate and Banstead","E07000211","South East",0,254,0,0,0.0105394819982889
"Runnymede","E07000212","South East",0,222,0,0,0.0120403947873592
"Spelthorne","E07000213","South East",0,247,0,0,0.0108349354870962
"Waverley","E07000216","South East",0,250,0,0,0.0107063082871662
"Rugby","E07000220","West Midlands",0,239,0,0,0.0111935515231956
"Stratford-on-Avon","E07000221","West Midlands",0,202,0,0,0.0132167571451338
"Arun","E07000224","South East",0,249,0,0,0.0107488433387993
"Chichester","E07000225","South East",0,244,0,0,0.0109666909637109
"Worcester","E07000237","West Midlands",0,235,0,0,0.0113819114808229
"Wyre Forest","E07000239","West Midlands",0,227,0,0,0.0117783115436049
"St Albans","E07000240","East of England",0,334,0,0,0.00803533979969733
"Stevenage","E07000243","East of England",0,269,0,0,0.00995763067510807
"Somerset West and Taunton","E07000246","South West",0,276,0,0,0.009707533695113
"Bolton","E08000001","North West",0,185,0,0,0.0144137642624128
"Rochdale","E08000005","North West",0,224,0,0,0.0119341742282682
"Tameside","E08000008","North West",0,248,0,0,0.0107917177132176
"Trafford","E08000009","North West",0,276,0,0,0.009707533695113
"Wigan","E08000010","North West",0,227,0,0,0.0117783115436049
"Sefton","E08000014","North West",0,242,0,0,0.011056322696682
"Wirral","E08000015","North West",0,257,0,0,0.0104177347087458
"Barnsley","E08000016","Yorkshire and The Humber",0,219,0,0,0.0122033189244797
"Rotherham","E08000018","Yorkshire and The Humber",0,272,0,0,0.00984888553786145
"North Tyneside","E08000022","North East",0,229,0,0,0.0116766453394389
"Coventry","E08000026","West Midlands",0,218,0,0,0.0122586112326541
"Solihull","E08000029","West Midlands",0,259,0,0,0.0103381205395444
"Walsall","E08000030","West Midlands",0,220,0,0,0.0121485231671078
"Wolverhampton","E08000031","West Midlands",0,228,0,0,0.0117272581039378
"Calderdale","E08000033","Yorkshire and The Humber",0,241,0,0,0.0111016902436814
"Kirklees","E08000034","Yorkshire and The Humber",0,236,0,0,0.0113342296745434
"Hackney","E09000012","London",0,308,0,0,0.00870774117519128
"Havering","E09000016","London",0,240,0,0,0.0111474316391423
"Islington","E09000019","London",0,263,0,0,0.0101824877980494
"Richmond upon Thames","E09000027","London",0,266,0,0,0.0100688040124398
