"ltla","ltla_code","region","positive","number_samples","prevalence","lower","upper"
"Broxbourne","E07000095","East of England",14,549,0.0255009107468124,0.0152500464097137,0.0423459574945836
"Wolverhampton","E08000031","West Midlands",10,396,0.0252525252525253,0.0137733880197911,0.0458538924803674
"Barking and Dagenham","E09000002","London",8,317,0.0252365930599369,0.0128420801329974,0.0489998616585176
"Merton","E09000024","London",13,520,0.025,0.014667315289537,0.0422992693864357
"Maidstone","E07000110","South East",14,562,0.0249110320284698,0.0148959399910913,0.0413768168462336
"Dudley","E08000027","West Midlands",12,487,0.0246406570841889,0.0141506269874111,0.0425712703184656
"Isle of Wight","E06000046","South East",15,623,0.0240770465489567,0.0146443539587891,0.039342915620287
"Lambeth","E09000022","London",13,540,0.0240740740740741,0.0141220458792569,0.0407495685162408
"Spelthorne","E07000213","South East",13,542,0.0239852398523985,0.0140697405183796,0.0406008205730543
"Rushmoor","E07000092","South East",13,543,0.0239410681399632,0.0140437328692201,0.0405268530644974
"Watford","E07000103","East of England",12,506,0.0237154150197628,0.013617287306581,0.0409907841615451
"Castle Point","E07000069","East of England",12,509,0.0235756385068762,0.0135367292093345,0.0407518980883044
"Greenwich","E09000011","London",12,510,0.0235294117647059,0.0135100879071646,0.0406728869049349
"Harlow","E07000073","East of England",11,477,0.0230607966457023,0.0129246404884661,0.0408175199401969
"Kensington and Chelsea","E09000020","London",11,481,0.0228690228690229,0.0128167645287616,0.0404820166512754
"East Hertfordshire","E07000242","East of England",14,614,0.0228013029315961,0.0136299885478168,0.0379066287608882
"Hackney","E09000012","London",10,441,0.0226757369614512,0.0123627398768368,0.0412326666392273
"Dartford","E07000107","South East",12,531,0.0225988700564972,0.0129738832098255,0.0390816528028155
"Slough","E06000039","South East",10,445,0.0224719101123595,0.0122512069153418,0.0408665663031488
"North Warwickshire","E07000218","West Midlands",10,447,0.0223713646532438,0.0121961917227817,0.0406859431258153
"Epping Forest","E07000072","East of England",10,448,0.0223214285714286,0.0121688690030361,0.0405962289207363
"Sefton","E08000014","North West",11,495,0.0222222222222222,0.0124529775601869,0.0393499717812445
"Redbridge","E09000026","London",9,407,0.0221130221130221,0.011676483470705,0.0414862593629643
"Welwyn Hatfield","E07000241","East of England",12,545,0.0220183486238532,0.0126394504445078,0.0380882385324102
"Lewisham","E09000023","London",11,511,0.0215264187866928,0.0120617141593764,0.0381313275585286
"Tendring","E07000076","East of England",13,605,0.0214876033057851,0.0125997332083506,0.0364137798965159
"Ealing","E09000009","London",11,514,0.0214007782101167,0.0119910734475044,0.0379111859805919
"Sutton","E09000029","London",12,563,0.0213143872113677,0.0122339877610751,0.0368828479739431
"Milton Keynes","E06000042","South East",11,525,0.020952380952381,0.0117389879154665,0.0371252953015113
"Sevenoaks","E07000111","South East",13,621,0.0209339774557166,0.0122740468501848,0.0354844019521977
"Lewes","E07000063","South East",12,575,0.0208695652173913,0.0119778290350521,0.0361207623779007
"Liverpool","E08000012","North West",8,384,0.0208333333333333,0.0105935525450211,0.040565131936586
"Norwich","E07000148","East of England",12,579,0.0207253886010363,0.0118948100971568,0.0358736840608047
"Sandwell","E08000028","West Midlands",9,435,0.0206896551724138,0.0109223196827878,0.0388484081773123
"Coventry","E08000026","West Midlands",10,489,0.0204498977505112,0.0111451759273763,0.0372303379300489
"Bexley","E09000004","London",11,546,0.0201465201465201,0.0112860306147924,0.0357119874613985
"Birmingham","E08000025","West Midlands",9,449,0.0200445434298441,0.0105806280435535,0.0376513931092235
"Kingston upon Thames","E09000021","London",12,600,0.02,0.0114771786270435,0.0346300543461092
"Fenland","E07000010","East of England",11,552,0.0199275362318841,0.011162964701256,0.035327735858434
"Crawley","E07000226","South East",10,502,0.0199203187250996,0.0108556197316963,0.0362766554208336
"Solihull","E08000029","West Midlands",11,553,0.0198915009041591,0.0111427141796759,0.0352644963671509
"Brentwood","E07000068","East of England",10,511,0.0195694716242661,0.0106638158289853,0.0356445348530011
"Tameside","E08000008","North West",9,462,0.0194805194805195,0.0102819456052812,0.0366040891327756
"Basingstoke and Deane","E07000084","South East",12,624,0.0192307692307692,0.011034410543162,0.0333103176195657
"South Holland","E07000140","East Midlands",12,625,0.0192,0.011016702063281,0.0332575079624177
"Croydon","E09000008","London",10,523,0.0191204588910134,0.0104183780507153,0.034835195717116
"Barnet","E09000003","London",10,524,0.0190839694656489,0.0103984339107599,0.0347694065880915
"Basildon","E07000066","East of England",9,476,0.0189075630252101,0.00997859019374508,0.0355394833682474
"South Staffordshire","E07000196","West Midlands",10,529,0.0189035916824197,0.0102998477526803,0.0344441533493755
"Rochdale","E08000005","North West",8,424,0.0188679245283019,0.00959099460000006,0.0367847326971751
"Barrow-in-Furness","E07000027","North West",8,429,0.0186480186480186,0.00947886161759089,0.0363611530491038
"Corby","E07000150","East Midlands",8,430,0.0186046511627907,0.00945674893151175,0.036277604983462
"Eastbourne","E07000061","South East",11,597,0.0184254606365159,0.0103190528259935,0.0326897283446911
"Rossendale","E07000125","North West",8,435,0.0183908045977011,0.00934771523978869,0.0358655580776741
"Wandsworth","E09000032","London",10,544,0.0183823529411765,0.0100149954077915,0.0335039067067294
"Wycombe","E07000007","South East",11,600,0.0183333333333333,0.0102673061659382,0.0325277991439268
"Tunbridge Wells","E07000116","South East",11,601,0.0183028286189684,0.0102501724182299,0.0324741786391186
"Bedford","E06000055","East of England",10,550,0.0181818181818182,0.00990541786201155,0.0331420254829851
"Chelmsford","E07000070","East of England",10,550,0.0181818181818182,0.00990541786201155,0.0331420254829851
"Mansfield","E07000174","East Midlands",9,495,0.0181818181818182,0.00959442283606392,0.0341899467957812
"Darlington","E06000005","North East",9,497,0.0181086519114688,0.00955569797715706,0.0340538284229199
"Blackburn with Darwen","E06000008","North West",7,395,0.0177215189873418,0.00861023943311932,0.0361229707839134
"Central Bedfordshire","E06000056","East of England",10,569,0.0175746924428823,0.00957371189834492,0.0320459342595579
"Surrey Heath","E07000214","South East",11,630,0.0174603174603175,0.0097770210042907,0.0309925728130244
"Leicester","E06000016","East Midlands",6,344,0.0174418604651163,0.00801765805068192,0.0375245233626616
"Walsall","E08000030","West Midlands",8,462,0.0173160173160173,0.00879983367101565,0.0337928949172126
"Cheshire East","E06000049","North West",10,584,0.0171232876712329,0.00932712741604537,0.0312305067265413
"Cherwell","E07000177","South East",10,585,0.0170940170940171,0.00931113931736579,0.0311776178235508
"Worthing","E07000229","South East",10,585,0.0170940170940171,0.00931113931736579,0.0311776178235508
"Ribble Valley","E07000124","North West",8,469,0.0170575692963753,0.0086681172595756,0.0332940636164
"South Derbyshire","E07000039","East Midlands",9,531,0.0169491525423729,0.00894213285738272,0.0318951254749346
"Bournemouth, Christchurch and Poole","E06000058","South West",9,552,0.016304347826087,0.00860102756068385,0.0306933763994566
"Southampton","E06000045","South East",9,553,0.0162748643761302,0.00858543239321333,0.0306384049750585
"Ashford","E07000105","South East",9,553,0.0162748643761302,0.00858543239321333,0.0306384049750585
"South Northamptonshire","E07000155","East Midlands",10,620,0.0161290322580645,0.0087841332755379,0.0294330427129959
"Forest of Dean","E07000080","South West",8,497,0.0160965794768612,0.00817845530657132,0.0314377914542575
"South Tyneside","E08000023","North East",7,440,0.0159090909090909,0.00772726561022578,0.032470553827597
"Dorset","E06000059","South West",10,630,0.0158730158730159,0.00864434317920224,0.0289698874598803
"Oxford","E07000178","South East",9,567,0.0158730158730159,0.00837289122019123,0.0298889737568491
"West Berkshire","E06000037","South East",10,631,0.0158478605388273,0.00863060849016053,0.0289243723470755
"South Oxfordshire","E07000179","South East",10,636,0.0157232704402516,0.00856258456773422,0.0286989252829041
"Waverley","E07000216","South East",10,636,0.0157232704402516,0.00856258456773422,0.0286989252829041
"Telford and Wrekin","E06000020","West Midlands",7,446,0.015695067264574,0.00762303418537708,0.0320386254301402
"Ashfield","E07000170","East Midlands",9,575,0.0156521739130435,0.00825609802746698,0.0294769608055906
"Dacorum","E07000096","East of England",9,577,0.0155979202772964,0.0082274070723788,0.0293757262594597
"Bury","E08000002","North West",7,449,0.0155902004454343,0.0075719658849131,0.0318269417750823
"Medway","E06000035","South East",8,523,0.0152963671128107,0.00777083650738257,0.0298903203520418
"St. Helens","E08000013","North West",6,394,0.0152284263959391,0.00699752528753666,0.0328209965619768
"Rother","E07000064","South East",9,593,0.015177065767285,0.0080048640454897,0.0285902124156042
"Hartlepool","E06000001","North East",7,464,0.0150862068965517,0.00732655533954761,0.0308091388882957
"Newcastle upon Tyne","E08000021","North East",7,468,0.014957264957265,0.00726377616507736,0.0305486256219265
"Selby","E07000169","Yorkshire and The Humber",8,536,0.0149253731343284,0.00758189371783798,0.0291723393935622
"Uttlesford","E07000077","East of England",9,604,0.0149006622516556,0.00785872190792387,0.0280740998891775
"Eastleigh","E07000086","South East",9,606,0.0148514851485149,0.00783272202213624,0.0279822566166249
"East Suffolk","E07000244","East of England",9,608,0.0148026315789474,0.00780689360711019,0.0278910122896116
"York","E06000014","Yorkshire and The Humber",8,544,0.0147058823529412,0.00747012078028489,0.0287473989076293
"Tandridge","E07000215","South East",9,613,0.0146818923327896,0.00774306171315645,0.0276654837216002
"Worcester","E07000237","West Midlands",8,546,0.0146520146520147,0.00744269058623429,0.0286430910557145
"Guildford","E07000209","South East",10,683,0.0146412884333821,0.00797195822422664,0.0267397769433474
"Brighton and Hove","E06000043","South East",8,551,0.014519056261343,0.00737498842032309,0.0283856031960042
"South Gloucestershire","E06000025","South West",9,626,0.0143769968051118,0.00758188223329224,0.0270958267596816
"Bromsgrove","E07000234","West Midlands",8,557,0.0143626570915619,0.00729535412283915,0.0280826631557259
"Northampton","E07000154","East Midlands",7,489,0.0143149284253579,0.00695107682196106,0.0292501365730857
"Wirral","E08000015","North West",6,424,0.0141509433962264,0.00650121409451463,0.0305252556271427
"St Albans","E07000240","East of England",9,639,0.0140845070422535,0.00742727619104671,0.0265491553551742
"Stratford-on-Avon","E07000221","West Midlands",8,580,0.0137931034482759,0.00700538789894796,0.0269789387036404
"Redditch","E07000236","West Midlands",7,509,0.0137524557956778,0.00667731262841919,0.0281121111083464
"Bristol, City of","E06000023","South West",8,584,0.0136986301369863,0.00695729582453859,0.0267957825318253
"Huntingdonshire","E07000011","East of England",8,588,0.0136054421768707,0.00690985955796884,0.0266150963655825
"Wyre Forest","E07000239","West Midlands",7,515,0.0135922330097087,0.00659933929409237,0.0277877716766597
"Swale","E07000113","South East",7,519,0.0134874759152216,0.00654836095423922,0.0275756713306848
"Carlisle","E07000028","North West",7,530,0.0132075471698113,0.00641214708926524,0.0270087469344166
"Charnwood","E07000130","East Midlands",7,533,0.0131332082551595,0.00637597581076781,0.0268581541684766
"Manchester","E08000003","North West",6,458,0.0131004366812227,0.00601750605810345,0.028283136550174
"Bradford","E08000032","Yorkshire and The Humber",6,463,0.0129589632829374,0.00595237769702154,0.0279808956260287
"South Norfolk","E07000149","East of England",8,620,0.0129032258064516,0.00655245203369466,0.0252528384614294
"Canterbury","E07000106","South East",8,621,0.0128824476650564,0.0065418778519517,0.0252125112664372
"Mole Valley","E07000210","South East",8,621,0.0128824476650564,0.0065418778519517,0.0252125112664372
"Middlesbrough","E06000002","North East",6,466,0.0128755364806867,0.00591397301663215,0.0278026318578213
"Kirklees","E08000034","Yorkshire and The Humber",6,467,0.012847965738758,0.00590128134822006,0.0277437142738135
"Mid Sussex","E07000228","South East",8,623,0.0128410914927769,0.00652083154579137,0.0251322420368379
"Derby","E06000015","East Midlands",7,550,0.0127272727272727,0.00617847484232609,0.0260355433329913
"Chorley","E07000118","North West",6,474,0.0126582278481013,0.00581394237219883,0.0273381806348559
"Bracknell Forest","E06000036","South East",7,557,0.0125673249551167,0.00610066248573252,0.0257112846164131
"Erewash","E07000036","East Midlands",7,558,0.0125448028673835,0.00608970614462666,0.0256656200965934
"Kingston upon Hull, City of","E06000010","Yorkshire and The Humber",6,482,0.012448132780083,0.0057172393571081,0.0268889916120374
"Wellingborough","E07000156","East Midlands",6,482,0.012448132780083,0.0057172393571081,0.0268889916120374
"Tonbridge and Malling","E07000115","South East",7,565,0.0123893805309735,0.00601409998245578,0.0253504543130109
"Thanet","E07000114","South East",7,570,0.012280701754386,0.00596123488922462,0.0251300335202769
"Harborough","E07000131","East Midlands",7,571,0.0122591943957968,0.00595077320211814,0.0250864085232509
"Doncaster","E08000017","Yorkshire and The Humber",6,491,0.0122199592668024,0.00561222307199688,0.0264009773951739
"Nottingham","E06000018","East Midlands",6,495,0.0121212121212121,0.00556677750176026,0.0261897225657056
"Calderdale","E08000033","Yorkshire and The Humber",6,495,0.0121212121212121,0.00556677750176026,0.0261897225657056
"County Durham","E06000047","North East",6,496,0.0120967741935484,0.00555553087758792,0.0261374360445034
"North Kesteven","E07000139","East Midlands",7,579,0.0120898100172712,0.00586838331372887,0.0247427864146464
"South Kesteven","E07000141","East Midlands",7,580,0.0120689655172414,0.00585824471345835,0.024700494394813
"Test Valley","E07000093","South East",7,582,0.0120274914089347,0.00583807224821962,0.0246163425974098
"Trafford","E08000009","North West",6,500,0.012,0.0055109951740277,0.0259303611164473
"Richmond upon Thames","E09000027","London",7,585,0.011965811965812,0.005808072697621,0.0244911845191283
"Hambleton","E07000164","Yorkshire and The Humber",7,587,0.0119250425894378,0.00578824369764725,0.024408450448199
"Rutland","E06000017","East Midlands",7,588,0.0119047619047619,0.00577837988417571,0.024367292668479
"Folkestone and Hythe","E07000112","South East",7,588,0.0119047619047619,0.00577837988417571,0.024367292668479
"Babergh","E07000200","East of England",7,588,0.0119047619047619,0.00577837988417571,0.024367292668479
"Stroud","E07000082","South West",6,507,0.0118343195266272,0.00543475208435904,0.0255757670251608
"Oadby and Wigston","E07000135","East Midlands",6,508,0.0118110236220472,0.00542403208818133,0.025525900840647
"Burnley","E07000117","North West",5,426,0.0117370892018779,0.00502351724454232,0.0271777945104227
"Lancaster","E07000121","North West",6,514,0.0116731517509728,0.00536058982170969,0.0252307399199658
"Hinckley and Bosworth","E07000132","East Midlands",6,514,0.0116731517509728,0.00536058982170969,0.0252307399199658
"Woking","E07000217","South East",7,605,0.0115702479338843,0.00561569383294216,0.0236882547766884
"Great Yarmouth","E07000145","East of England",6,519,0.0115606936416185,0.00530884402096907,0.0249899369066675
"Rochford","E07000075","East of England",6,526,0.0114068441064639,0.00523805585741898,0.024660432750765
"Horsham","E07000227","South East",7,618,0.0113268608414239,0.00549733764685216,0.0231939928645132
"Nuneaton and Bedworth","E07000219","West Midlands",5,442,0.0113122171945701,0.00484131535866819,0.026204381596717
"Cambridge","E07000008","East of England",7,620,0.0112903225806452,0.00547957037935592,0.0231197773690632
"Vale of White Horse","E07000180","South East",7,624,0.0112179487179487,0.00544437817356161,0.0229727621252116
"Blaby","E07000129","East Midlands",6,536,0.0111940298507463,0.0051401434316605,0.0242045068575197
"Gedling","E07000173","East Midlands",6,536,0.0111940298507463,0.0051401434316605,0.0242045068575197
"Wealden","E07000065","South East",7,629,0.0111287758346582,0.00540101853727356,0.0227916015447638
"North Hertfordshire","E07000099","East of England",7,631,0.0110935023771791,0.00538386744931846,0.0227199348036678
"Cannock Chase","E07000192","West Midlands",5,454,0.0110132158590308,0.00471310784401241,0.0255188830646897
"Halton","E06000006","North West",4,367,0.0108991825613079,0.00424641615473159,0.0276849079705453
"Swindon","E06000030","South West",6,555,0.0108108108108108,0.00496384855126389,0.02338311563805
"Portsmouth","E06000044","South East",6,561,0.0106951871657754,0.00491066197126353,0.0231351880160387
"Dover","E07000108","South East",6,568,0.0105633802816901,0.00485003371919711,0.0228525026680104
"Ipswich","E07000202","East of England",6,570,0.0105263157894737,0.00483298536677986,0.0227729998355616
"North East Derbyshire","E07000038","East Midlands",6,571,0.010507880910683,0.00482450605689544,0.0227334554951356
"Stockton-on-Tees","E06000004","North East",5,477,0.010482180293501,0.00448544004476103,0.0243004696699327
"Havant","E07000090","South East",6,573,0.0104712041884817,0.00480763638535649,0.0226547773826842
"Hyndburn","E07000120","North West",4,383,0.010443864229765,0.00406870121859718,0.0265419237562786
"Reigate and Banstead","E07000211","South East",6,583,0.0102915951972556,0.00472502725383959,0.0222694166161093
"Islington","E09000019","London",5,488,0.0102459016393443,0.00438415510720023,0.0237579597398936
"Sedgemoor","E07000188","South West",6,590,0.0101694915254237,0.00466886995497366,0.0220073726437724
"Colchester","E07000071","East of England",6,593,0.0101180438448567,0.00464520910470393,0.0218969464151144
"North Lincolnshire","E06000013","Yorkshire and The Humber",5,498,0.0100401606425703,0.00429596740448323,0.0232853704411801
"Warrington","E06000007","North West",5,503,0.0099403578528827,0.00425319073835741,0.0230560567192205
"Runnymede","E07000212","South East",6,605,0.00991735537190083,0.00455291622869628,0.0214661049650616
"Stafford","E07000197","West Midlands",5,505,0.0099009900990099,0.00423631765532357,0.0229655908777851
"North Somerset","E06000024","South West",6,607,0.00988467874794069,0.00453788946226472,0.0213959409808719
"Wokingham","E06000041","South East",6,608,0.00986842105263158,0.00453041321445247,0.0213610307083377
"Wakefield","E08000036","Yorkshire and The Humber",5,511,0.00978473581213307,0.00418649221985955,0.0226984032825338
"Lichfield","E07000194","West Midlands",5,512,0.009765625,0.00417830170674029,0.0226544752715549
"Peterborough","E06000031","East of England",5,516,0.00968992248062015,0.004145857647585,0.0224804504042866
"New Forest","E07000091","South East",6,629,0.0095389507154213,0.00437891229719007,0.0206533585818621
"Eden","E07000030","North West",5,525,0.00952380952380952,0.00407466908665744,0.0220985035907652
"Richmondshire","E07000166","Yorkshire and The Humber",5,525,0.00952380952380952,0.00407466908665744,0.0220985035907652
"Bolton","E08000001","North West",4,428,0.00934579439252336,0.00364022926624646,0.0237806183129362
"South Bucks","E07000006","South East",5,540,0.00925925925925926,0.00396130314715679,0.021489972396839
"Newark and Sherwood","E07000175","East Midlands",5,546,0.00915750915750916,0.00391770362164911,0.0212558415860575
"Rugby","E07000220","West Midlands",5,548,0.00912408759124088,0.00390338294397926,0.0211789275628715
"Stockport","E08000007","North West",5,548,0.00912408759124088,0.00390338294397926,0.0211789275628715
"Broxtowe","E07000172","East Midlands",5,549,0.00910746812386157,0.00389626179422746,0.0211406789052279
"Chesterfield","E07000034","East Midlands",5,552,0.00905797101449275,0.00387505339476068,0.0210267573662807
"Wychavon","E07000238","West Midlands",5,553,0.00904159132007233,0.00386803514350455,0.0209890558676573
"Ryedale","E07000167","Yorkshire and The Humber",5,554,0.00902527075812274,0.00386104226838822,0.0209514893242899
"East Northamptonshire","E07000152","East Midlands",5,556,0.00899280575539568,0.00384713209803625,0.0208767582152163
"Gateshead","E08000037","North East",4,445,0.00898876404494382,0.00350094930941536,0.0228813257411268
"Cotswold","E07000079","South West",5,558,0.00896057347670251,0.00383332179647307,0.0208025583141677
"Gosport","E07000088","South East",5,558,0.00896057347670251,0.00383332179647307,0.0208025583141677
"Cheshire West and Chester","E06000050","North West",5,560,0.00892857142857143,0.00381961029202293,0.020728883977349
"Sunderland","E08000024","North East",4,450,0.00888888888888889,0.00346199040217373,0.0226296294587886
"Braintree","E07000067","East of England",5,569,0.00878734622144113,0.00375910316061352,0.0204037059509851
"Amber Valley","E07000032","East Midlands",5,570,0.0087719298245614,0.00375249827229152,0.0203682037228899
"Malvern Hills","E07000235","West Midlands",5,570,0.0087719298245614,0.00375249827229152,0.0203682037228899
"Stoke-on-Trent","E06000021","West Midlands",4,461,0.00867678958785249,0.00337925998974414,0.022094928243672
"Shropshire","E06000051","West Midlands",5,585,0.00854700854700855,0.0036561386438777,0.0198501186234268
"Elmbridge","E07000207","South East",5,586,0.00853242320819113,0.0036498903256669,0.019816515118888
"Hart","E07000089","South East",5,589,0.00848896434634975,0.00363127285779108,0.019716383779159
"Daventry","E07000151","East Midlands",5,593,0.00843170320404722,0.00360674301746316,0.0195844388552633
"Newcastle-under-Lyme","E07000195","West Midlands",4,479,0.00835073068893528,0.00325209084572879,0.0212724370388817
"Copeland","E07000029","North West",4,493,0.00811359026369168,0.00315961056106216,0.020673865109026
"Winchester","E07000094","South East",5,621,0.00805152979066022,0.00344389455398699,0.0187080587540058
"Salford","E08000006","North West",3,376,0.00797872340425532,0.00271712215617964,0.0231922634365601
"East Staffordshire","E07000193","West Midlands",4,506,0.00790513833992095,0.00307832448712455,0.0201474422994455
"Staffordshire Moorlands","E07000198","West Midlands",4,507,0.00788954635108481,0.0030722446071943,0.0201080564749277
"Mid Suffolk","E07000203","East of England",5,635,0.0078740157480315,0.00336786317998296,0.0182986373728233
"South Somerset","E07000189","South West",5,652,0.00766871165644172,0.00327993480582327,0.0178249505815434
"Maldon","E07000074","East of England",4,534,0.00749063670411985,0.00291670641832239,0.0190999280870548
"Kettering","E07000153","East Midlands",4,551,0.00725952813067151,0.00282660503451687,0.018515453372335
"Herefordshire, County of","E06000019","West Midlands",4,562,0.00711743772241993,0.00277121236759102,0.018155954838173
"Windsor and Maidenhead","E06000040","South East",4,563,0.00710479573712256,0.00276628413460651,0.0181239641639744
"Arun","E07000224","South East",4,568,0.00704225352112676,0.00274190357906767,0.0179656870267529
"North West Leicestershire","E07000134","East Midlands",4,569,0.0070298769771529,0.00273707894784182,0.017934362754496
"West Oxfordshire","E07000181","South East",4,573,0.00698080279232112,0.00271794902418527,0.0178101504035206
"Oldham","E08000004","North West",3,431,0.00696055684454756,0.00236998382053753,0.0202623080666816
"Mid Devon","E07000042","South West",4,576,0.00694444444444444,0.00270377615104213,0.0177181144201802
"Mendip","E07000187","South West",4,590,0.00677966101694915,0.00263954402998449,0.017300894019272
"West Suffolk","E07000245","East of England",4,593,0.00674536256323777,0.00262617504611015,0.0172140331795245
"Rushcliffe","E07000176","East Midlands",4,599,0.00667779632721202,0.00259983927889429,0.0170429020213788
"Chichester","E07000225","South East",4,601,0.00665557404326123,0.00259117767669245,0.0169866119209028
"Aylesbury Vale","E07000004","South East",4,605,0.00661157024793388,0.00257402646802943,0.0168751398939832
"East Cambridgeshire","E07000009","East of England",4,606,0.0066006600660066,0.00256977408393296,0.0168475001099092
"Bath and North East Somerset","E06000022","South West",4,608,0.00657894736842105,0.00256131132754016,0.0167924912792956
"East Riding of Yorkshire","E06000011","Yorkshire and The Humber",4,609,0.00656814449917898,0.00255710081711798,0.0167651213502284
"West Lancashire","E07000127","North West",3,462,0.00649350649350649,0.00221078536339197,0.0189154124756934
"Cheltenham","E07000078","South West",3,469,0.00639658848614072,0.00217775309427076,0.0186356900526977
"East Hampshire","E07000085","South East",4,638,0.00626959247648903,0.00244074381043852,0.0160084521054055
"Allerdale","E07000026","North West",3,496,0.00604838709677419,0.00205908556344578,0.0176300751634648
"East Devon","E07000040","South West",4,675,0.00592592592592593,0.00230681875686778,0.0151368106308622
"Bassetlaw","E07000171","East Midlands",3,512,0.005859375,0.00199467579218609,0.0170837806839441
"Plymouth","E06000026","South West",3,517,0.00580270793036751,0.00197536611715203,0.0169199400341238
"Scarborough","E07000168","Yorkshire and The Humber",3,520,0.00576923076923077,0.00196395872824065,0.0168231354487835
"Sheffield","E08000019","Yorkshire and The Humber",3,522,0.00574712643678161,0.00195642671682827,0.0167592121047389
"Wyre","E07000128","North West",3,532,0.0056390977443609,0.00191961694035725,0.0164467462043566
"Exeter","E07000041","South West",3,534,0.00561797752808989,0.00191242057856424,0.0163856459971756
"Fylde","E07000119","North West",3,537,0.00558659217877095,0.00190172663814603,0.0162948421717848
"High Peak","E07000037","East Midlands",3,552,0.00543478260869565,0.00185000210673664,0.0158555120547553
"West Lindsey","E07000142","East Midlands",3,555,0.00540540540540541,0.00183999301587754,0.0157704735401691
"Northumberland","E06000057","North East",3,556,0.00539568345323741,0.00183668067664995,0.0157423297121575
"Torbay","E06000027","South West",3,560,0.00535714285714286,0.00182354972412491,0.015630751776297
"South Lakeland","E07000031","North West",3,576,0.00520833333333333,0.00177285125442094,0.0151998206216296
"Somerset West and Taunton","E07000246","South West",3,580,0.00517241379310345,0.00176061407282526,0.0150957750581778
"Cornwall","E06000052","South West",3,588,0.00510204081632653,0.00173663961483589,0.0148918994542321
"Preston","E07000123","North West",2,399,0.0050125313283208,0.00137569488455668,0.018089677035329
"Fareham","E07000087","South East",3,603,0.00497512437810945,0.00169340353124932,0.014524108765652
"South Cambridgeshire","E07000012","East of England",3,622,0.00482315112540193,0.00164163387606783,0.0140835289139444
"Derbyshire Dales","E07000035","East Midlands",3,622,0.00482315112540193,0.00164163387606783,0.0140835289139444
"Breckland","E07000143","East of England",3,626,0.00479233226837061,0.00163113576171989,0.0139941595929573
"Broadland","E07000144","East of England",3,635,0.0047244094488189,0.00160799896295159,0.0137971671933926
"South Ribble","E07000126","North West",2,432,0.00462962962962963,0.00127053090955919,0.0167210085871919
"Tamworth","E07000199","West Midlands",2,437,0.0045766590389016,0.00125598352714362,0.0165314969010153
"Blackpool","E06000009","North West",2,438,0.0045662100456621,0.00125311393501555,0.0164941088847342
"Barnsley","E08000016","Yorkshire and The Humber",2,443,0.00451467268623025,0.00123896044086302,0.0163096771483825
"Gloucester","E07000081","South West",2,458,0.00436681222707424,0.00119835539638121,0.0157803256443317
"North Tyneside","E08000022","North East",2,475,0.00421052631578947,0.00115543862152098,0.0152204592382974
"North East Lincolnshire","E06000012","Yorkshire and The Humber",2,476,0.00420168067226891,0.00115300963307896,0.0151887605006774
