"ltla","ltla_code","region","positive","number_samples","prevalence","lower","upper"
"Greenwich","E09000011","London",2,219,0.0091324200913242,0.00250802208584553,0.0326804875487267
"Thurrock","E06000034","East of England",2,220,0.00909090909090909,0.00249660572454089,0.0325347010852286
"Gosport","E07000088","South East",2,220,0.00909090909090909,0.00249660572454089,0.0325347010852286
"Bromley","E09000006","London",2,220,0.00909090909090909,0.00249660572454089,0.0325347010852286
"Northumberland","E06000057","North East",2,221,0.00904977375565611,0.0024852928256482,0.0323902095030727
"Reading","E06000038","South East",2,226,0.00884955752212389,0.00243023213159952,0.0316865841335264
"Hammersmith and Fulham","E09000013","London",2,231,0.00865800865800866,0.00237755825973631,0.0310128782503742
"Stevenage","E07000243","East of England",2,234,0.00854700854700855,0.0023470358770829,0.0306222322209811
"Tunbridge Wells","E07000116","South East",2,236,0.00847457627118644,0.00232711930298383,0.0303672232817
"South Derbyshire","E07000039","East Midlands",1,119,0.00840336134453781,0.00148494304008963,0.0460678854330778
"Sutton","E09000029","London",2,238,0.00840336134453781,0.00230753790306031,0.0301164263706085
"Fenland","E07000010","East of England",2,249,0.00803212851405622,0.00220547006794385,0.0288078726697082
"Wakefield","E08000036","Yorkshire and The Humber",2,249,0.00803212851405622,0.00220547006794385,0.0288078726697082
"Lincoln","E07000138","East Midlands",2,251,0.00796812749003984,0.00218787464279127,0.028582074866136
"Peterborough","E06000031","East of England",2,253,0.00790513833992095,0.00217055775149311,0.0283597890885332
"Test Valley","E07000093","South East",2,262,0.00763358778625954,0.00209590736461181,0.0274008417710565
"Southampton","E06000045","South East",2,267,0.00749063670411985,0.00205661206939621,0.0268955980347645
"Lambeth","E09000022","London",2,269,0.00743494423791822,0.00204130345034417,0.0266986793022307
"Mansfield","E07000174","East Midlands",1,135,0.00740740740740741,0.00130878824627451,0.0407640830006204
"Herefordshire, County of","E06000019","West Midlands",2,272,0.00735294117647059,0.00201876312161326,0.0264086489658182
"King's Lynn and West Norfolk","E07000146","East of England",2,273,0.00732600732600733,0.0020113598923682,0.0263133673869116
"Corby","E07000150","East Midlands",1,150,0.00666666666666667,0.00117780133501743,0.0367928397748181
"Walsall","E08000030","West Midlands",1,150,0.00666666666666667,0.00117780133501743,0.0367928397748181
"Hyndburn","E07000120","North West",1,152,0.00657894736842105,0.00116229132035076,0.0363210514621055
"Blackburn with Darwen","E06000008","North West",1,153,0.0065359477124183,0.00115468849518855,0.0360896655462531
"North Warwickshire","E07000218","West Midlands",1,153,0.0065359477124183,0.00115468849518855,0.0360896655462531
"South Tyneside","E08000023","North East",1,154,0.00649350649350649,0.00114718448749498,0.0358612090254537
"Sandwell","E08000028","West Midlands",1,156,0.00641025641025641,0.00113246531712479,0.0354128644351951
"Ribble Valley","E07000124","North West",1,157,0.00636942675159236,0.0011252464719863,0.0351928699112167
"Leicester","E06000016","East Midlands",1,158,0.00632911392405063,0.00111811907632106,0.034975591788989
"South Ribble","E07000126","North West",1,159,0.00628930817610063,0.00111108140332111,0.0347609800667631
"Blaby","E07000129","East Midlands",1,159,0.00628930817610063,0.00111108140332111,0.0347609800667631
"North East Derbyshire","E07000038","East Midlands",1,163,0.00613496932515337,0.00108379488609264,0.0339282390650848
"Shropshire","E06000051","West Midlands",1,164,0.00609756097560976,0.00107718139046266,0.0337262507397036
"Rochford","E07000075","East of England",1,167,0.00598802395209581,0.00105781647748409,0.0331344624986923
"East Suffolk","E07000244","East of England",1,169,0.00591715976331361,0.00104528876653125,0.0327513411656082
"South Norfolk","E07000149","East of England",1,170,0.00588235294117647,0.00103913553026004,0.0325630837580583
"South Lakeland","E07000031","North West",1,173,0.00578034682080925,0.00102110294124957,0.0320110766146598
"Sedgemoor","E07000188","South West",1,173,0.00578034682080925,0.00102110294124957,0.0320110766146598
"Knowsley","E08000011","North West",1,174,0.00574712643678161,0.00101523035741215,0.0318312097214655
"Eastbourne","E07000061","South East",1,175,0.00571428571428571,0.0010094249363413,0.0316533528066582
"Hinckley and Bosworth","E07000132","East Midlands",1,176,0.00568181818181818,0.00100368553241055,0.0314774723663262
"Rushmoor","E07000092","South East",1,177,0.00564971751412429,0.000998011025901439,0.031303535637057
"Warwick","E07000222","West Midlands",1,177,0.00564971751412429,0.000998011025901439,0.031303535637057
"Great Yarmouth","E07000145","East of England",1,178,0.00561797752808989,0.000992400322275245,0.0311315105755917
"Crawley","E07000226","South East",1,178,0.00561797752808989,0.000992400322275245,0.0311315105755917
"Babergh","E07000200","East of England",1,180,0.00555555555555556,0.000981366067216012,0.0307930707663791
"Bournemouth, Christchurch and Poole","E06000058","South West",1,181,0.00552486187845304,0.000975940446386298,0.0306265953589638
"Barnsley","E08000016","Yorkshire and The Humber",1,181,0.00552486187845304,0.000975940446386298,0.0306265953589638
"Worthing","E07000229","South East",1,182,0.00549450549450549,0.000970574488352284,0.0304619102637727
"Birmingham","E08000025","West Midlands",1,182,0.00549450549450549,0.000970574488352284,0.0304619102637727
"Wigan","E08000010","North West",1,183,0.00546448087431694,0.000965267214372687,0.0302989867556201
"Newcastle upon Tyne","E08000021","North East",1,183,0.00546448087431694,0.000965267214372687,0.0302989867556201
"Uttlesford","E07000077","East of England",1,184,0.00543478260869565,0.00096001766699755,0.0301377967205608
"Chichester","E07000225","South East",1,184,0.00543478260869565,0.00096001766699755,0.0301377967205608
"Basingstoke and Deane","E07000084","South East",1,185,0.00540540540540541,0.000954824909492439,0.0299783126397182
"Malvern Hills","E07000235","West Midlands",1,185,0.00540540540540541,0.000954824909492439,0.0299783126397182
"Hart","E07000089","South East",1,186,0.00537634408602151,0.00094968802528116,0.0298205075736233
"Braintree","E07000067","East of England",1,187,0.0053475935828877,0.000944606117406445,0.0296643551470455
"Waverley","E07000216","South East",1,189,0.00529100529100529,0.000934603737816062,0.029356905444997
"Enfield","E09000010","London",1,189,0.00529100529100529,0.000934603737816062,0.029356905444997
"Central Bedfordshire","E06000056","East of England",1,191,0.00523560209424084,0.000924810968010514,0.029055763269374
"East Riding of Yorkshire","E06000011","Yorkshire and The Humber",1,193,0.00518134715025907,0.000915221287437913,0.0287607364894001
"Bracknell Forest","E06000036","South East",1,193,0.00518134715025907,0.000915221287437913,0.0287607364894001
"High Peak","E07000037","East Midlands",1,193,0.00518134715025907,0.000915221287437913,0.0287607364894001
"Stockport","E08000007","North West",1,193,0.00518134715025907,0.000915221287437913,0.0287607364894001
"Sefton","E08000014","North West",1,194,0.00515463917525773,0.000910500641512781,0.0286154584547973
"Ealing","E09000009","London",1,194,0.00515463917525773,0.000910500641512781,0.0286154584547973
"Amber Valley","E07000032","East Midlands",1,195,0.00512820512820513,0.000905828443226366,0.0284716406989694
"Breckland","E07000143","East of England",1,195,0.00512820512820513,0.000905828443226366,0.0284716406989694
"Northampton","E07000154","East Midlands",1,195,0.00512820512820513,0.000905828443226366,0.0284716406989694
"Bassetlaw","E07000171","East Midlands",1,195,0.00512820512820513,0.000905828443226366,0.0284716406989694
"Lichfield","E07000194","West Midlands",1,195,0.00512820512820513,0.000905828443226366,0.0284716406989694
"Manchester","E08000003","North West",1,195,0.00512820512820513,0.000905828443226366,0.0284716406989694
"Brent","E09000005","London",1,195,0.00512820512820513,0.000905828443226366,0.0284716406989694
"Warrington","E06000007","North West",1,197,0.0050761421319797,0.000896626436587597,0.0281882988322994
"East Hampshire","E07000085","South East",1,197,0.0050761421319797,0.000896626436587597,0.0281882988322994
"Melton","E07000133","East Midlands",1,197,0.0050761421319797,0.000896626436587597,0.0281882988322994
"Bromsgrove","E07000234","West Midlands",1,197,0.0050761421319797,0.000896626436587597,0.0281882988322994
"Kettering","E07000153","East Midlands",1,202,0.00495049504950495,0.000874419112389959,0.0275040176425815
"Basildon","E07000066","East of England",1,203,0.00492610837438424,0.000870109002473557,0.0273711287745136
"Stratford-on-Avon","E07000221","West Midlands",1,204,0.00490196078431373,0.00086584117419313,0.0272395178520519
"Rutland","E06000017","East Midlands",1,205,0.0048780487804878,0.000861615008418935,0.0271091665293094
"Portsmouth","E06000044","South East",1,205,0.0048780487804878,0.000861615008418935,0.0271091665293094
"Tandridge","E07000215","South East",1,206,0.00485436893203883,0.000857429898050419,0.0269800568098815
"Hounslow","E09000018","London",1,206,0.00485436893203883,0.000857429898050419,0.0269800568098815
"Cambridge","E07000008","East of England",1,207,0.00483091787439614,0.000853285247725452,0.0268521710385635
"Rother","E07000064","South East",1,209,0.00478468899521531,0.000845115002763956,0.0266000023773758
"St Albans","E07000240","East of England",1,210,0.00476190476190476,0.000841088273594581,0.0264756858117907
"Solihull","E08000029","West Midlands",1,210,0.00476190476190476,0.000841088273594581,0.0264756858117907
"Wandsworth","E09000032","London",1,210,0.00476190476190476,0.000841088273594581,0.0264756858117907
"Chiltern","E07000005","South East",1,211,0.004739336492891,0.000837099734877873,0.026352525827893
"Copeland","E07000029","North West",1,214,0.00467289719626168,0.000825357904541641,0.0259898261853806
"Plymouth","E06000026","South West",1,215,0.00465116279069767,0.000821516820593886,0.025871134801146
"Mid Sussex","E07000228","South East",1,216,0.00462962962962963,0.000817711322629948,0.025753522565781
"New Forest","E07000091","South East",1,217,0.00460829493087558,0.000813940918396755,0.025636974828528
"Slough","E06000039","South East",1,219,0.0045662100456621,0.000806503467090419,0.0254070155594313
"Lewes","E07000063","South East",1,223,0.00448430493273543,0.000792029008326258,0.0249592549547675
"Huntingdonshire","E07000011","East of England",1,224,0.00446428571428571,0.00078849121093856,0.0248497699331459
"South Hams","E07000044","South West",1,228,0.0043859649122807,0.000774650523039737,0.0244212693543102
"West Devon","E07000047","South West",1,228,0.0043859649122807,0.000774650523039737,0.0244212693543102
"Croydon","E09000008","London",1,229,0.00436681222707424,0.00077126594152399,0.0243164433104288
"Castle Point","E07000069","East of England",1,230,0.00434782608695652,0.00076791080699693,0.0242125133237525
"Torbay","E06000027","South West",1,232,0.00431034482758621,0.000761287354975352,0.024007295954778
"Wycombe","E07000007","South East",1,232,0.00431034482758621,0.000761287354975352,0.024007295954778
"Winchester","E07000094","South East",1,237,0.00421940928270042,0.000745218053900729,0.0235091559616755
"Waltham Forest","E09000031","London",1,239,0.00418410041841004,0.000738978690596283,0.0233156405208921
"North Hertfordshire","E07000099","East of England",1,241,0.004149377593361,0.000732842938392459,0.0231252848837099
"Southwark","E09000028","London",1,243,0.00411522633744856,0.000726808237686277,0.0229380122855848
"Eastleigh","E07000086","South East",1,259,0.00386100386100386,0.000681887436240231,0.0215423797965751
"Kensington and Chelsea","E09000020","London",1,260,0.00384615384615385,0.000679263544139752,0.0214607702731534
"Forest of Dean","E07000080","South West",1,337,0.0029673590504451,0.000524003922646931,0.0166143419842902
"Stroud","E07000082","South West",1,337,0.0029673590504451,0.000524003922646931,0.0166143419842902
"Cotswold","E07000079","South West",1,349,0.00286532951289398,0.000505980210265546,0.0160494972560676
"Redcar and Cleveland","E06000003","North East",0,200,0,0,0.0133471606547756
"North East Lincolnshire","E06000012","Yorkshire and The Humber",0,136,0,0,0.019505662042922
"York","E06000014","Yorkshire and The Humber",0,201,0,0,0.0132816388215036
"Nottingham","E06000018","East Midlands",0,190,0,0,0.0140397800997349
"Telford and Wrekin","E06000020","West Midlands",0,175,0,0,0.0152248680683071
"South Gloucestershire","E06000025","South West",0,218,0,0,0.0122586112326541
"Luton","E06000032","East of England",0,180,0,0,0.0148082176541905
"West Berkshire","E06000037","South East",0,219,0,0,0.0122033189244797
"Wokingham","E06000041","South East",0,221,0,0,0.0120942173015511
"Brighton and Hove","E06000043","South East",0,205,0,0,0.0130258605962212
"Isle of Wight","E06000046","South East",0,212,0,0,0.0126011811831671
"Cornwall","E06000052","South West",0,200,0,0,0.0133471606547756
"Wiltshire","E06000054","South West",0,196,0,0,0.0136158428550356
"Bedford","E06000055","East of England",0,196,0,0,0.0136158428550356
"Dorset","E06000059","South West",0,203,0,0,0.0131525062896478
"Aylesbury Vale","E07000004","South East",0,195,0,0,0.0136847121574191
"South Bucks","E07000006","South East",0,209,0,0,0.0127797478042046
"East Cambridgeshire","E07000009","East of England",0,203,0,0,0.0131525062896478
"Allerdale","E07000026","North West",0,178,0,0,0.014972110995492
"Barrow-in-Furness","E07000027","North West",0,154,0,0,0.0172651419628174
"Carlisle","E07000028","North West",0,141,0,0,0.0188269943459742
"Eden","E07000030","North West",0,146,0,0,0.0181939650079729
"Erewash","E07000036","East Midlands",0,168,0,0,0.015849183332602
"Exeter","E07000041","South West",0,304,0,0,0.0088213060110547
"Mid Devon","E07000042","South West",0,321,0,0,0.00835803868301404
"North Devon","E07000043","South West",0,344,0,0,0.00780357714255478
"Teignbridge","E07000045","South West",0,247,0,0,0.0108349354870962
"Torridge","E07000046","South West",0,305,0,0,0.00879263799970842
"Chelmsford","E07000070","East of England",0,205,0,0,0.0130258605962212
"Colchester","E07000071","East of England",0,207,0,0,0.0129016305889294
"Maldon","E07000074","East of England",0,174,0,0,0.0153110276067726
"Tendring","E07000076","East of England",0,153,0,0,0.0173760252466095
"Fareham","E07000087","South East",0,207,0,0,0.0129016305889294
"Havant","E07000090","South East",0,178,0,0,0.014972110995492
"Dacorum","E07000096","East of England",0,196,0,0,0.0136158428550356
"Ashford","E07000105","South East",0,198,0,0,0.0134801630664188
"Sevenoaks","E07000111","South East",0,237,0,0,0.011286945704756
"Chorley","E07000118","North West",0,149,0,0,0.0178341766061705
"Lancaster","E07000121","North West",0,196,0,0,0.0136158428550356
"West Lancashire","E07000127","North West",0,148,0,0,0.0179525145000357
"Wyre","E07000128","North West",0,150,0,0,0.0177173885957108
"South Kesteven","E07000141","East Midlands",0,207,0,0,0.0129016305889294
"Broadland","E07000144","East of England",0,159,0,0,0.016731296876433
"North Norfolk","E07000147","East of England",0,191,0,0,0.0139673000878087
"Norwich","E07000148","East of England",0,173,0,0,0.0153981678717055
"South Northamptonshire","E07000155","East Midlands",0,172,0,0,0.015486305703896
"Craven","E07000163","Yorkshire and The Humber",0,177,0,0,0.0150554256818823
"Hambleton","E07000164","Yorkshire and The Humber",0,205,0,0,0.0130258605962212
"Harrogate","E07000165","Yorkshire and The Humber",0,165,0,0,0.0161327013906131
"Richmondshire","E07000166","Yorkshire and The Humber",0,197,0,0,0.0135476632611218
"Ryedale","E07000167","Yorkshire and The Humber",0,190,0,0,0.0140397800997349
"Newark and Sherwood","E07000175","East Midlands",0,175,0,0,0.0152248680683071
"Oxford","E07000178","South East",0,269,0,0,0.00995763067510807
"Vale of White Horse","E07000180","South East",0,263,0,0,0.0101824877980494
"West Oxfordshire","E07000181","South East",0,225,0,0,0.0118817636718662
"Mendip","E07000187","South West",0,162,0,0,0.016426547627703
"South Somerset","E07000189","South West",0,174,0,0,0.0153110276067726
"Cannock Chase","E07000192","West Midlands",0,173,0,0,0.0153981678717055
"South Staffordshire","E07000196","West Midlands",0,170,0,0,0.015665643383442
"Staffordshire Moorlands","E07000198","West Midlands",0,168,0,0,0.015849183332602
"Ipswich","E07000202","East of England",0,176,0,0,0.0151396727924693
"Mid Suffolk","E07000203","East of England",0,189,0,0,0.0141130162714531
"Elmbridge","E07000207","South East",0,195,0,0,0.0136847121574191
"Epsom and Ewell","E07000208","South East",0,209,0,0,0.0127797478042046
"Reigate and Banstead","E07000211","South East",0,191,0,0,0.0139673000878087
"Spelthorne","E07000213","South East",0,206,0,0,0.0129634479722887
"Arun","E07000224","South East",0,203,0,0,0.0131525062896478
"Horsham","E07000227","South East",0,218,0,0,0.0122586112326541
"Worcester","E07000237","West Midlands",0,244,0,0,0.0109666909637109
"Wyre Forest","E07000239","West Midlands",0,157,0,0,0.0169408236907761
"East Hertfordshire","E07000242","East of England",0,246,0,0,0.0108785008026763
"West Suffolk","E07000245","East of England",0,183,0,0,0.0145689967233757
"Somerset West and Taunton","E07000246","South West",0,203,0,0,0.0131525062896478
"Bury","E08000002","North West",0,145,0,0,0.0183171422739205
"Rochdale","E08000005","North West",0,186,0,0,0.014337381958011
"Salford","E08000006","North West",0,156,0,0,0.0170475674334462
"Trafford","E08000009","North West",0,201,0,0,0.0132816388215036
"St. Helens","E08000013","North West",0,198,0,0,0.0134801630664188
"Wirral","E08000015","North West",0,178,0,0,0.014972110995492
"Doncaster","E08000017","Yorkshire and The Humber",0,155,0,0,0.0171556648855716
"North Tyneside","E08000022","North East",0,187,0,0,0.0142618049258539
"Dudley","E08000027","West Midlands",0,184,0,0,0.0144909647782398
"Wolverhampton","E08000031","West Midlands",0,161,0,0,0.0165268896642713
"Hackney","E09000012","London",0,243,0,0,0.0110113244335526
"Islington","E09000019","London",0,207,0,0,0.0129016305889294
"Kingston upon Thames","E09000021","London",0,190,0,0,0.0140397800997349
"Lewisham","E09000023","London",0,233,0,0,0.0114784888571037
"Merton","E09000024","London",0,212,0,0,0.0126011811831671
