areaCode,areaName,areaType,date,age,deaths,rollingSum,rollingRate
E92000001,England,nation,2022-01-24,80_84,39,291,20.1
E92000001,England,nation,2022-01-24,85_89,59,381,43.0
E92000001,England,nation,2022-01-24,90+,52,420,80.6
E92000001,England,nation,2022-01-23,00_04,0,0,0.0
E92000001,England,nation,2022-01-23,00_59,20,139,0.3
E92000001,England,nation,2022-01-23,05_09,0,1,0.0
E92000001,England,nation,2022-01-23,10_14,0,0,0.0
E92000001,England,nation,2022-01-23,15_19,1,2,0.1
E92000001,England,nation,2022-01-23,20_24,0,3,0.1
E92000001,England,nation,2022-01-23,25_29,1,4,0.1
E92000001,England,nation,2022-01-23,30_34,1,9,0.2
E92000001,England,nation,2022-01-23,35_39,0,11,0.3
E92000001,England,nation,2022-01-23,40_44,2,13,0.4
E92000001,England,nation,2022-01-23,45_49,6,21,0.6
E92000001,England,nation,2022-01-23,50_54,7,31,0.8
E92000001,England,nation,2022-01-23,55_59,2,44,1.2
E92000001,England,nation,2022-01-23,60+,205,1599,11.7
E92000001,England,nation,2022-01-23,60_64,10,57,1.8
E92000001,England,nation,2022-01-23,65_69,8,98,3.5
E92000001,England,nation,2022-01-23,70_74,21,148,5.3
E92000001,England,nation,2022-01-23,75_79,20,192,9.6
E92000001,England,nation,2022-01-23,80_84,37,301,20.8
E92000001,England,nation,2022-01-23,85_89,51,370,41.8
E92000001,England,nation,2022-01-23,90+,58,433,83.1
E92000001,England,nation,2022-01-22,00_04,0,0,0.0
E92000001,England,nation,2022-01-22,00_59,23,135,0.3
E92000001,England,nation,2022-01-22,05_09,0,1,0.0
E92000001,England,nation,2022-01-22,10_14,0,1,0.0
E92000001,England,nation,2022-01-22,15_19,0,2,0.1
E92000001,England,nation,2022-01-22,20_24,1,3,0.1
E92000001,England,nation,2022-01-22,25_29,0,3,0.1
E92000001,England,nation,2022-01-22,30_34,1,10,0.3
E92000001,England,nation,2022-01-22,35_39,4,11,0.3
E92000001,England,nation,2022-01-22,40_44,2,11,0.3
E92000001,England,nation,2022-01-22,45_49,2,17,0.5
E92000001,England,nation,2022-01-22,50_54,3,31,0.8
E92000001,England,nation,2022-01-22,55_59,10,45,1.2
E92000001,England,nation,2022-01-22,60+,232,1627,11.9
E92000001,England,nation,2022-01-22,60_64,8,58,1.8
E92000001,England,nation,2022-01-22,65_69,14,104,3.7
E92000001,England,nation,2022-01-22,70_74,17,150,5.3
E92000001,England,nation,2022-01-22,75_79,33,213,10.6
E92000001,England,nation,2022-01-22,80_84,46,300,20.7
E92000001,England,nation,2022-01-22,85_89,56,357,40.3
E92000001,England,nation,2022-01-22,90+,58,445,85.4
E92000001,England,nation,2022-01-21,00_04,0,0,0.0
E92000001,England,nation,2022-01-21,00_59,21,131,0.3
E92000001,England,nation,2022-01-21,05_09,1,1,0.0
E92000001,England,nation,2022-01-21,10_14,0,1,0.0
E92000001,England,nation,2022-01-21,15_19,0,2,0.1
E92000001,England,nation,2022-01-21,20_24,1,3,0.1
E92000001,England,nation,2022-01-21,25_29,0,3,0.1
E92000001,England,nation,2022-01-21,30_34,2,9,0.2
E92000001,England,nation,2022-01-21,35_39,1,8,0.2
E92000001,England,nation,2022-01-21,40_44,1,11,0.3
E92000001,England,nation,2022-01-21,45_49,4,17,0.5
E92000001,England,nation,2022-01-21,50_54,3,33,0.9
E92000001,England,nation,2022-01-21,55_59,8,43,1.1
E92000001,England,nation,2022-01-21,60+,251,1632,11.9
E92000001,England,nation,2022-01-21,60_64,8,62,1.9
E92000001,England,nation,2022-01-21,65_69,18,112,4.0
E92000001,England,nation,2022-01-21,70_74,23,160,5.7
E92000001,England,nation,2022-01-21,75_79,31,207,10.3
E92000001,England,nation,2022-01-21,80_84,51,298,20.6
E92000001,England,nation,2022-01-21,85_89,66,346,39.1
E92000001,England,nation,2022-01-21,90+,54,447,85.8
E92000001,England,nation,2022-01-20,00_04,0,0,0.0
E92000001,England,nation,2022-01-20,00_59,12,136,0.3
E92000001,England,nation,2022-01-20,05_09,0,0,0.0
E92000001,England,nation,2022-01-20,10_14,0,1,0.0
E92000001,England,nation,2022-01-20,15_19,0,4,0.1
E92000001,England,nation,2022-01-20,20_24,0,2,0.1
E92000001,England,nation,2022-01-20,25_29,0,3,0.1
E92000001,England,nation,2022-01-20,30_34,1,7,0.2
E92000001,England,nation,2022-01-20,35_39,1,11,0.3
E92000001,England,nation,2022-01-20,40_44,0,10,0.3
E92000001,England,nation,2022-01-20,45_49,1,15,0.4
E92000001,England,nation,2022-01-20,50_54,5,37,1.0
E92000001,England,nation,2022-01-20,55_59,4,46,1.2
E92000001,England,nation,2022-01-20,60+,218,1607,11.8
E92000001,England,nation,2022-01-20,60_64,9,64,2.0
E92000001,England,nation,2022-01-20,65_69,16,113,4.1
E92000001,England,nation,2022-01-20,70_74,23,162,5.8
E92000001,England,nation,2022-01-20,75_79,22,208,10.3
E92000001,England,nation,2022-01-20,80_84,35,275,19.0
E92000001,England,nation,2022-01-20,85_89,52,335,37.8
E92000001,England,nation,2022-01-20,90+,61,450,86.4
E92000001,England,nation,2022-01-19,00_04,0,1,0.0
E92000001,England,nation,2022-01-19,00_59,16,140,0.3
E92000001,England,nation,2022-01-19,05_09,0,0,0.0
E92000001,England,nation,2022-01-19,10_14,0,1,0.0
E92000001,England,nation,2022-01-19,15_19,0,4,0.1
E92000001,England,nation,2022-01-19,20_24,0,2,0.1
E92000001,England,nation,2022-01-19,25_29,0,3,0.1
E92000001,England,nation,2022-01-19,30_34,2,6,0.2
E92000001,England,nation,2022-01-19,35_39,0,12,0.3
E92000001,England,nation,2022-01-19,40_44,3,11,0.3
E92000001,England,nation,2022-01-19,45_49,2,16,0.4
E92000001,England,nation,2022-01-19,50_54,5,36,0.9
E92000001,England,nation,2022-01-19,55_59,4,48,1.3
E92000001,England,nation,2022-01-19,60+,227,1607,11.8
E92000001,England,nation,2022-01-19,60_64,7,63,2.0
E92000001,England,nation,2022-01-19,65_69,12,111,4.0
E92000001,England,nation,2022-01-19,70_74,19,162,5.8
E92000001,England,nation,2022-01-19,75_79,31,213,10.6
E92000001,England,nation,2022-01-19,80_84,43,281,19.4
E92000001,England,nation,2022-01-19,85_89,49,336,38.0
E92000001,England,nation,2022-01-19,90+,66,441,84.6
E92000001,England,nation,2022-01-18,00_04,0,2,0.1
E92000001,England,nation,2022-01-18,00_59,20,139,0.3
E92000001,England,nation,2022-01-18,05_09,0,0,0.0
E92000001,England,nation,2022-01-18,10_14,0,1,0.0
E92000001,England,nation,2022-01-18,15_19,1,4,0.1
E92000001,England,nation,2022-01-18,20_24,1,2,0.1
E92000001,England,nation,2022-01-18,25_29,1,3,0.1
E92000001,England,nation,2022-01-18,30_34,0,5,0.1
E92000001,England,nation,2022-01-18,35_39,2,12,0.3
E92000001,England,nation,2022-01-18,40_44,1,12,0.3
E92000001,England,nation,2022-01-18,45_49,2,16,0.4
E92000001,England,nation,2022-01-18,50_54,3,34,0.9
E92000001,England,nation,2022-01-18,55_59,9,48,1.3
E92000001,England,nation,2022-01-18,60+,233,1590,11.6
E92000001,England,nation,2022-01-18,60_64,6,64,2.0
E92000001,England,nation,2022-01-18,65_69,13,121,4.3
E92000001,England,nation,2022-01-18,70_74,24,165,5.9
E92000001,England,nation,2022-01-18,75_79,31,213,10.6
E92000001,England,nation,2022-01-18,80_84,40,272,18.8
E92000001,England,nation,2022-01-18,85_89,48,332,37.5
E92000001,England,nation,2022-01-18,90+,71,423,81.2
E92000001,England,nation,2022-01-17,00_04,0,2,0.1
E92000001,England,nation,2022-01-17,00_59,27,143,0.3
E92000001,England,nation,2022-01-17,05_09,0,0,0.0
E92000001,England,nation,2022-01-17,10_14,0,1,0.0
E92000001,England,nation,2022-01-17,15_19,0,3,0.1
E92000001,England,nation,2022-01-17,20_24,0,1,0.0
E92000001,England,nation,2022-01-17,25_29,2,3,0.1
E92000001,England,nation,2022-01-17,30_34,2,5,0.1
E92000001,England,nation,2022-01-17,35_39,3,15,0.4
E92000001,England,nation,2022-01-17,40_44,4,14,0.4
E92000001,England,nation,2022-01-17,45_49,4,17,0.5
E92000001,England,nation,2022-01-17,50_54,5,38,1.0
E92000001,England,nation,2022-01-17,55_59,7,44,1.2
E92000001,England,nation,2022-01-17,60+,233,1580,11.6
E92000001,England,nation,2022-01-17,60_64,9,67,2.1
E92000001,England,nation,2022-01-17,65_69,17,124,4.5
E92000001,England,nation,2022-01-17,70_74,21,164,5.8
E92000001,England,nation,2022-01-17,75_79,24,214,10.6
E92000001,England,nation,2022-01-17,80_84,49,268,18.5
E92000001,England,nation,2022-01-17,85_89,48,331,37.4
E92000001,England,nation,2022-01-17,90+,65,412,79.1
E92000001,England,nation,2022-01-16,00_04,0,3,0.1
E92000001,England,nation,2022-01-16,00_59,16,145,0.3
E92000001,England,nation,2022-01-16,05_09,0,0,0.0
E92000001,England,nation,2022-01-16,10_14,1,2,0.1
E92000001,England,nation,2022-01-16,15_19,1,4,0.1
E92000001,England,nation,2022-01-16,20_24,0,2,0.1
E92000001,England,nation,2022-01-16,25_29,0,2,0.1
E92000001,England,nation,2022-01-16,30_34,2,5,0.1
E92000001,England,nation,2022-01-16,35_39,0,14,0.4
E92000001,England,nation,2022-01-16,40_44,0,12,0.3
E92000001,England,nation,2022-01-16,45_49,2,17,0.5
E92000001,England,nation,2022-01-16,50_54,7,40,1.0
E92000001,England,nation,2022-01-16,55_59,3,44,1.2
E92000001,England,nation,2022-01-16,60+,233,1566,11.5
E92000001,England,nation,2022-01-16,60_64,11,68,2.1
E92000001,England,nation,2022-01-16,65_69,14,127,4.6
E92000001,England,nation,2022-01-16,70_74,23,160,5.7
E92000001,England,nation,2022-01-16,75_79,41,226,11.2
E92000001,England,nation,2022-01-16,80_84,36,248,17.1
E92000001,England,nation,2022-01-16,85_89,38,333,37.6
E92000001,England,nation,2022-01-16,90+,70,404,77.5
E92000001,England,nation,2022-01-15,00_04,0,3,0.1
E92000001,England,nation,2022-01-15,00_59,19,159,0.4
E92000001,England,nation,2022-01-15,05_09,0,0,0.0
E92000001,England,nation,2022-01-15,10_14,0,1,0.0
E92000001,England,nation,2022-01-15,15_19,0,3,0.1
E92000001,England,nation,2022-01-15,20_24,1,3,0.1
E92000001,England,nation,2022-01-15,25_29,0,4,0.1
E92000001,England,nation,2022-01-15,30_34,0,5,0.1
E92000001,England,nation,2022-01-15,35_39,1,15,0.4
E92000001,England,nation,2022-01-15,40_44,2,14,0.4
E92000001,England,nation,2022-01-15,45_49,2,17,0.5
E92000001,England,nation,2022-01-15,50_54,5,42,1.1
E92000001,England,nation,2022-01-15,55_59,8,52,1.4
E92000001,England,nation,2022-01-15,60+,237,1538,11.3
E92000001,England,nation,2022-01-15,60_64,12,63,2.0
E92000001,England,nation,2022-01-15,65_69,22,129,4.6
E92000001,England,nation,2022-01-15,70_74,27,147,5.2
E92000001,England,nation,2022-01-15,75_79,27,215,10.7
E92000001,England,nation,2022-01-15,80_84,44,252,17.4
E92000001,England,nation,2022-01-15,85_89,45,340,38.4
E92000001,England,nation,2022-01-15,90+,60,392,75.2
E92000001,England,nation,2022-01-14,00_04,0,3,0.1
E92000001,England,nation,2022-01-14,00_59,26,156,0.4
E92000001,England,nation,2022-01-14,05_09,0,0,0.0
E92000001,England,nation,2022-01-14,10_14,0,1,0.0
E92000001,England,nation,2022-01-14,15_19,2,3,0.1
E92000001,England,nation,2022-01-14,20_24,0,3,0.1
E92000001,England,nation,2022-01-14,25_29,0,4,0.1
E92000001,England,nation,2022-01-14,30_34,0,5,0.1
E92000001,England,nation,2022-01-14,35_39,4,16,0.4
E92000001,England,nation,2022-01-14,40_44,0,12,0.3
E92000001,England,nation,2022-01-14,45_49,2,15,0.4
E92000001,England,nation,2022-01-14,50_54,7,41,1.1
E92000001,England,nation,2022-01-14,55_59,11,53,1.4
E92000001,England,nation,2022-01-14,60+,226,1504,11.0
E92000001,England,nation,2022-01-14,60_64,10,61,1.9
E92000001,England,nation,2022-01-14,65_69,19,127,4.6
E92000001,England,nation,2022-01-14,70_74,25,132,4.7
E92000001,England,nation,2022-01-14,75_79,32,219,10.9
E92000001,England,nation,2022-01-14,80_84,28,241,16.6
E92000001,England,nation,2022-01-14,85_89,55,339,38.3
E92000001,England,nation,2022-01-14,90+,57,385,73.9
E92000001,England,nation,2022-01-13,00_04,1,3,0.1
E92000001,England,nation,2022-01-13,00_59,16,152,0.4
E92000001,England,nation,2022-01-13,05_09,0,0,0.0
E92000001,England,nation,2022-01-13,10_14,0,1,0.0
E92000001,England,nation,2022-01-13,15_19,0,1,0.0
E92000001,England,nation,2022-01-13,20_24,0,4,0.1
E92000001,England,nation,2022-01-13,25_29,0,5,0.1
E92000001,England,nation,2022-01-13,30_34,0,5,0.1
E92000001,England,nation,2022-01-13,35_39,2,15,0.4
E92000001,England,nation,2022-01-13,40_44,1,14,0.4
E92000001,England,nation,2022-01-13,45_49,2,16,0.4
E92000001,England,nation,2022-01-13,50_54,4,41,1.1
E92000001,England,nation,2022-01-13,55_59,6,47,1.2
E92000001,England,nation,2022-01-13,60+,218,1486,10.9
E92000001,England,nation,2022-01-13,60_64,8,55,1.7
E92000001,England,nation,2022-01-13,65_69,14,121,4.3
E92000001,England,nation,2022-01-13,70_74,23,134,4.8
E92000001,England,nation,2022-01-13,75_79,27,223,11.1
E92000001,England,nation,2022-01-13,80_84,41,253,17.5
E92000001,England,nation,2022-01-13,85_89,53,330,37.3
E92000001,England,nation,2022-01-13,90+,52,370,71.0
E92000001,England,nation,2022-01-12,00_04,1,2,0.1
E92000001,England,nation,2022-01-12,00_59,15,159,0.4
E92000001,England,nation,2022-01-12,05_09,0,1,0.0
E92000001,England,nation,2022-01-12,10_14,0,1,0.0
E92000001,England,nation,2022-01-12,15_19,0,1,0.0
E92000001,England,nation,2022-01-12,20_24,0,6,0.2
E92000001,England,nation,2022-01-12,25_29,0,5,0.1
E92000001,England,nation,2022-01-12,30_34,1,6,0.2
E92000001,England,nation,2022-01-12,35_39,0,14,0.4
E92000001,England,nation,2022-01-12,40_44,4,16,0.5
E92000001,England,nation,2022-01-12,45_49,2,17,0.5
E92000001,England,nation,2022-01-12,50_54,3,46,1.2
E92000001,England,nation,2022-01-12,55_59,4,44,1.2
E92000001,England,nation,2022-01-12,60+,210,1468,10.7
E92000001,England,nation,2022-01-12,60_64,8,57,1.8
E92000001,England,nation,2022-01-12,65_69,22,123,4.4
E92000001,England,nation,2022-01-12,70_74,22,130,4.6
E92000001,England,nation,2022-01-12,75_79,31,237,11.8
E92000001,England,nation,2022-01-12,80_84,34,251,17.3
E92000001,England,nation,2022-01-12,85_89,45,308,34.8
E92000001,England,nation,2022-01-12,90+,48,362,69.5
E92000001,England,nation,2022-01-11,00_04,0,1,0.0
E92000001,England,nation,2022-01-11,00_59,24,164,0.4
E92000001,England,nation,2022-01-11,05_09,0,1,0.0
E92000001,England,nation,2022-01-11,10_14,0,1,0.0
E92000001,England,nation,2022-01-11,15_19,0,1,0.0
E92000001,England,nation,2022-01-11,20_24,0,6,0.2
E92000001,England,nation,2022-01-11,25_29,1,7,0.2
E92000001,England,nation,2022-01-11,30_34,0,6,0.2
E92000001,England,nation,2022-01-11,35_39,5,15,0.4
E92000001,England,nation,2022-01-11,40_44,3,13,0.4
E92000001,England,nation,2022-01-11,45_49,3,17,0.5
E92000001,England,nation,2022-01-11,50_54,7,49,1.3
E92000001,England,nation,2022-01-11,55_59,5,47,1.2
E92000001,England,nation,2022-01-11,60+,223,1434,10.5
E92000001,England,nation,2022-01-11,60_64,9,60,1.9
E92000001,England,nation,2022-01-11,65_69,16,128,4.6
E92000001,England,nation,2022-01-11,70_74,23,129,4.6
E92000001,England,nation,2022-01-11,75_79,32,226,11.2
E92000001,England,nation,2022-01-11,80_84,36,246,17.0
E92000001,England,nation,2022-01-11,85_89,47,298,33.7
E92000001,England,nation,2022-01-11,90+,60,347,66.6
E92000001,England,nation,2022-01-10,00_04,1,1,0.0
E92000001,England,nation,2022-01-10,00_59,29,166,0.4
E92000001,England,nation,2022-01-10,05_09,0,1,0.0
E92000001,England,nation,2022-01-10,10_14,1,1,0.0
E92000001,England,nation,2022-01-10,15_19,1,1,0.0
E92000001,England,nation,2022-01-10,20_24,1,7,0.2
E92000001,England,nation,2022-01-10,25_29,1,7,0.2
E92000001,England,nation,2022-01-10,30_34,2,7,0.2
E92000001,England,nation,2022-01-10,35_39,2,12,0.3
E92000001,England,nation,2022-01-10,40_44,2,11,0.3
E92000001,England,nation,2022-01-10,45_49,4,19,0.5
E92000001,England,nation,2022-01-10,50_54,7,49,1.3
E92000001,England,nation,2022-01-10,55_59,7,50,1.3
E92000001,England,nation,2022-01-10,60+,219,1365,10.0
E92000001,England,nation,2022-01-10,60_64,10,60,1.9
E92000001,England,nation,2022-01-10,65_69,20,130,4.7
E92000001,England,nation,2022-01-10,70_74,17,122,4.3
E92000001,England,nation,2022-01-10,75_79,36,218,10.8
E92000001,England,nation,2022-01-10,80_84,29,230,15.9
E92000001,England,nation,2022-01-10,85_89,50,282,31.9
E92000001,England,nation,2022-01-10,90+,57,323,62.0
E92000001,England,nation,2022-01-09,00_04,0,1,0.0
E92000001,England,nation,2022-01-09,00_59,30,156,0.4
E92000001,England,nation,2022-01-09,05_09,0,1,0.0
E92000001,England,nation,2022-01-09,10_14,0,0,0.0
E92000001,England,nation,2022-01-09,15_19,0,0,0.0
E92000001,England,nation,2022-01-09,20_24,1,7,0.2
E92000001,England,nation,2022-01-09,25_29,2,7,0.2
E92000001,England,nation,2022-01-09,30_34,2,6,0.2
E92000001,England,nation,2022-01-09,35_39,1,12,0.3
E92000001,England,nation,2022-01-09,40_44,2,11,0.3
E92000001,England,nation,2022-01-09,45_49,2,20,0.5
E92000001,England,nation,2022-01-09,50_54,9,43,1.1
E92000001,England,nation,2022-01-09,55_59,11,48,1.3
E92000001,England,nation,2022-01-09,60+,205,1288,9.4
E92000001,England,nation,2022-01-09,60_64,6,57,1.8
E92000001,England,nation,2022-01-09,65_69,16,124,4.5
E92000001,England,nation,2022-01-09,70_74,10,117,4.2
E92000001,England,nation,2022-01-09,75_79,30,204,10.1
E92000001,England,nation,2022-01-09,80_84,40,229,15.8
E92000001,England,nation,2022-01-09,85_89,45,259,29.3
E92000001,England,nation,2022-01-09,90+,58,298,57.2
E92000001,England,nation,2022-01-08,00_04,0,1,0.0
E92000001,England,nation,2022-01-08,00_59,16,151,0.4
E92000001,England,nation,2022-01-08,05_09,0,1,0.0
E92000001,England,nation,2022-01-08,10_14,0,0,0.0
E92000001,England,nation,2022-01-08,15_19,0,0,0.0
E92000001,England,nation,2022-01-08,20_24,1,6,0.2
E92000001,England,nation,2022-01-08,25_29,0,5,0.1
E92000001,England,nation,2022-01-08,30_34,0,9,0.2
E92000001,England,nation,2022-01-08,35_39,2,11,0.3
E92000001,England,nation,2022-01-08,40_44,0,12,0.3
E92000001,England,nation,2022-01-08,45_49,0,22,0.6
E92000001,England,nation,2022-01-08,50_54,4,41,1.1
E92000001,England,nation,2022-01-08,55_59,9,43,1.1
E92000001,England,nation,2022-01-08,60+,203,1213,8.9
E92000001,England,nation,2022-01-08,60_64,10,56,1.8
E92000001,England,nation,2022-01-08,65_69,20,118,4.2
E92000001,England,nation,2022-01-08,70_74,12,126,4.5
E92000001,England,nation,2022-01-08,75_79,31,194,9.7
E92000001,England,nation,2022-01-08,80_84,33,212,14.6
E92000001,England,nation,2022-01-08,85_89,44,240,27.1
E92000001,England,nation,2022-01-08,90+,53,267,51.2
E92000001,England,nation,2022-01-07,00_04,0,1,0.0
E92000001,England,nation,2022-01-07,00_59,22,152,0.4
E92000001,England,nation,2022-01-07,05_09,0,1,0.0
E92000001,England,nation,2022-01-07,10_14,0,0,0.0
E92000001,England,nation,2022-01-07,15_19,0,0,0.0
E92000001,England,nation,2022-01-07,20_24,1,5,0.1
E92000001,England,nation,2022-01-07,25_29,1,5,0.1
E92000001,England,nation,2022-01-07,30_34,0,10,0.3
E92000001,England,nation,2022-01-07,35_39,3,11,0.3
E92000001,England,nation,2022-01-07,40_44,2,13,0.4
E92000001,England,nation,2022-01-07,45_49,3,25,0.7
E92000001,England,nation,2022-01-07,50_54,7,43,1.1
E92000001,England,nation,2022-01-07,55_59,5,38,1.0
E92000001,England,nation,2022-01-07,60+,208,1156,8.5
E92000001,England,nation,2022-01-07,60_64,4,55,1.7
E92000001,England,nation,2022-01-07,65_69,13,109,3.9
E92000001,England,nation,2022-01-07,70_74,27,134,4.8
E92000001,England,nation,2022-01-07,75_79,36,186,9.3
E92000001,England,nation,2022-01-07,80_84,40,208,14.4
E92000001,England,nation,2022-01-07,85_89,46,228,25.8
E92000001,England,nation,2022-01-07,90+,42,236,45.3
E92000001,England,nation,2022-01-06,00_04,0,1,0.0
E92000001,England,nation,2022-01-06,00_59,23,148,0.3
E92000001,England,nation,2022-01-06,05_09,1,1,0.0
E92000001,England,nation,2022-01-06,10_14,0,0,0.0
E92000001,England,nation,2022-01-06,15_19,0,0,0.0
E92000001,England,nation,2022-01-06,20_24,2,4,0.1
E92000001,England,nation,2022-01-06,25_29,0,6,0.2
E92000001,England,nation,2022-01-06,30_34,1,11,0.3
E92000001,England,nation,2022-01-06,35_39,1,10,0.3
E92000001,England,nation,2022-01-06,40_44,3,12,0.3
E92000001,England,nation,2022-01-06,45_49,3,25,0.7
E92000001,England,nation,2022-01-06,50_54,9,40,1.0
E92000001,England,nation,2022-01-06,55_59,3,38,1.0
E92000001,England,nation,2022-01-06,60+,200,1079,7.9
E92000001,England,nation,2022-01-06,60_64,10,60,1.9
E92000001,England,nation,2022-01-06,65_69,16,106,3.8
E92000001,England,nation,2022-01-06,70_74,19,125,4.4
E92000001,England,nation,2022-01-06,75_79,41,168,8.4
E92000001,England,nation,2022-01-06,80_84,39,193,13.3
E92000001,England,nation,2022-01-06,85_89,31,212,23.9
E92000001,England,nation,2022-01-06,90+,44,215,41.3
E92000001,England,nation,2022-01-05,00_04,0,1,0.0
E92000001,England,nation,2022-01-05,00_59,20,145,0.3
E92000001,England,nation,2022-01-05,05_09,0,0,0.0
E92000001,England,nation,2022-01-05,10_14,0,0,0.0
E92000001,England,nation,2022-01-05,15_19,0,0,0.0
E92000001,England,nation,2022-01-05,20_24,0,4,0.1
E92000001,England,nation,2022-01-05,25_29,2,6,0.2
E92000001,England,nation,2022-01-05,30_34,1,12,0.3
E92000001,England,nation,2022-01-05,35_39,1,11,0.3
E92000001,England,nation,2022-01-05,40_44,1,9,0.3
E92000001,England,nation,2022-01-05,45_49,2,24,0.7
E92000001,England,nation,2022-01-05,50_54,6,37,1.0
E92000001,England,nation,2022-01-05,55_59,7,41,1.1
E92000001,England,nation,2022-01-05,60+,176,1035,7.6
E92000001,England,nation,2022-01-05,60_64,11,61,1.9
E92000001,England,nation,2022-01-05,65_69,27,103,3.7
E92000001,England,nation,2022-01-05,70_74,21,125,4.4
E92000001,England,nation,2022-01-05,75_79,20,146,7.3
E92000001,England,nation,2022-01-05,80_84,29,185,12.8
E92000001,England,nation,2022-01-05,85_89,35,217,24.5
E92000001,England,nation,2022-01-05,90+,33,198,38.0
E92000001,England,nation,2022-01-04,00_04,0,1,0.0
E92000001,England,nation,2022-01-04,00_59,26,136,0.3
E92000001,England,nation,2022-01-04,05_09,0,0,0.0
E92000001,England,nation,2022-01-04,10_14,0,0,0.0
E92000001,England,nation,2022-01-04,15_19,0,0,0.0
E92000001,England,nation,2022-01-04,20_24,1,4,0.1
E92000001,England,nation,2022-01-04,25_29,1,4,0.1
E92000001,England,nation,2022-01-04,30_34,1,12,0.3
E92000001,England,nation,2022-01-04,35_39,2,10,0.3
E92000001,England,nation,2022-01-04,40_44,1,8,0.2
E92000001,England,nation,2022-01-04,45_49,5,25,0.7
E92000001,England,nation,2022-01-04,50_54,7,35,0.9
E92000001,England,nation,2022-01-04,55_59,8,37,1.0
E92000001,England,nation,2022-01-04,60+,154,952,7.0
E92000001,England,nation,2022-01-04,60_64,9,55,1.7
E92000001,England,nation,2022-01-04,65_69,18,84,3.0
E92000001,England,nation,2022-01-04,70_74,16,115,4.1
E92000001,England,nation,2022-01-04,75_79,24,136,6.8
E92000001,England,nation,2022-01-04,80_84,20,174,12.0
E92000001,England,nation,2022-01-04,85_89,31,200,22.6
E92000001,England,nation,2022-01-04,90+,36,188,36.1
E92000001,England,nation,2022-01-03,00_04,1,1,0.0
E92000001,England,nation,2022-01-03,00_59,19,127,0.3
E92000001,England,nation,2022-01-03,05_09,0,1,0.0
E92000001,England,nation,2022-01-03,10_14,0,0,0.0
E92000001,England,nation,2022-01-03,15_19,0,0,0.0
E92000001,England,nation,2022-01-03,20_24,1,4,0.1
E92000001,England,nation,2022-01-03,25_29,1,5,0.1
E92000001,England,nation,2022-01-03,30_34,1,12,0.3
E92000001,England,nation,2022-01-03,35_39,2,9,0.2
E92000001,England,nation,2022-01-03,40_44,2,8,0.2
E92000001,England,nation,2022-01-03,45_49,5,21,0.6
E92000001,England,nation,2022-01-03,50_54,1,32,0.8
E92000001,England,nation,2022-01-03,55_59,5,34,0.9
E92000001,England,nation,2022-01-03,60+,142,927,6.8
E92000001,England,nation,2022-01-03,60_64,7,55,1.7
E92000001,England,nation,2022-01-03,65_69,14,85,3.1
E92000001,England,nation,2022-01-03,70_74,12,116,4.1
E92000001,England,nation,2022-01-03,75_79,22,129,6.4
E92000001,England,nation,2022-01-03,80_84,28,177,12.2
E92000001,England,nation,2022-01-03,85_89,27,189,21.3
E92000001,England,nation,2022-01-03,90+,32,176,33.8
E92000001,England,nation,2022-01-02,00_04,0,0,0.0
E92000001,England,nation,2022-01-02,00_59,25,125,0.3
E92000001,England,nation,2022-01-02,05_09,0,1,0.0
E92000001,England,nation,2022-01-02,10_14,0,0,0.0
E92000001,England,nation,2022-01-02,15_19,0,0,0.0
E92000001,England,nation,2022-01-02,20_24,0,3,0.1
E92000001,England,nation,2022-01-02,25_29,0,4,0.1
E92000001,England,nation,2022-01-02,30_34,5,12,0.3
E92000001,England,nation,2022-01-02,35_39,0,9,0.2
E92000001,England,nation,2022-01-02,40_44,3,9,0.3
E92000001,England,nation,2022-01-02,45_49,4,19,0.5
E92000001,England,nation,2022-01-02,50_54,7,32,0.8
E92000001,England,nation,2022-01-02,55_59,6,36,1.0
E92000001,England,nation,2022-01-02,60+,130,895,6.6
E92000001,England,nation,2022-01-02,60_64,5,52,1.6
E92000001,England,nation,2022-01-02,65_69,10,91,3.3
E92000001,England,nation,2022-01-02,70_74,19,116,4.1
E92000001,England,nation,2022-01-02,75_79,20,118,5.9
E92000001,England,nation,2022-01-02,80_84,23,173,11.9
E92000001,England,nation,2022-01-02,85_89,26,180,20.3
E92000001,England,nation,2022-01-02,90+,27,165,31.7
E92000001,England,nation,2022-01-01,00_04,0,0,0.0
E92000001,England,nation,2022-01-01,00_59,17,119,0.3
E92000001,England,nation,2022-01-01,05_09,0,1,0.0
E92000001,England,nation,2022-01-01,10_14,0,0,0.0
E92000001,England,nation,2022-01-01,15_19,0,0,0.0
E92000001,England,nation,2022-01-01,20_24,0,3,0.1
E92000001,England,nation,2022-01-01,25_29,0,5,0.1
E92000001,England,nation,2022-01-01,30_34,1,8,0.2
E92000001,England,nation,2022-01-01,35_39,2,10,0.3
E92000001,England,nation,2022-01-01,40_44,1,6,0.2
E92000001,England,nation,2022-01-01,45_49,3,17,0.5
E92000001,England,nation,2022-01-01,50_54,6,29,0.7
E92000001,England,nation,2022-01-01,55_59,4,40,1.1
E92000001,England,nation,2022-01-01,60+,146,853,6.2
E92000001,England,nation,2022-01-01,60_64,9,57,1.8
E92000001,England,nation,2022-01-01,65_69,11,91,3.3
E92000001,England,nation,2022-01-01,70_74,20,105,3.7
