"ltla","ltla_code","region","positive","number_samples","prevalence","lower","upper"
"Somerset West and Taunton","E07000246","South West",1,422,0.0023696682464455,0.000418427176961565,0.0132990225914832
"Oadby and Wigston","E07000135","East Midlands",1,424,0.00235849056603774,0.000416452888208613,0.013236872894654
"Waltham Forest","E09000031","London",1,424,0.00235849056603774,0.000416452888208613,0.013236872894654
"Hinckley and Bosworth","E07000132","East Midlands",1,425,0.00235294117647059,0.000415472713938228,0.0132060153687626
"Exeter","E07000041","South West",1,426,0.00234741784037559,0.000414497142761225,0.0131753013767223
"Ealing","E09000009","London",1,426,0.00234741784037559,0.000414497142761225,0.0131753013767223
"Rugby","E07000220","West Midlands",1,427,0.00234192037470726,0.000413526142327999,0.0131447299193877
"Basingstoke and Deane","E07000084","South East",1,428,0.00233644859813084,0.000412559680591364,0.0131143000068653
"Wandsworth","E09000032","London",1,429,0.00233100233100233,0.000411597725803029,0.0130840106584067
"Northumberland","E06000057","North East",1,430,0.00232558139534884,0.000410640246510118,0.0130538609023033
"Ashford","E07000105","South East",1,432,0.00231481481481481,0.000408738590055649,0.0129939763249045
"Bath and North East Somerset","E06000022","South West",1,436,0.00229357798165138,0.000404987631164365,0.0128758405025825
"Reigate and Banstead","E07000211","South East",1,436,0.00229357798165138,0.000404987631164365,0.0128758405025825
"North Hertfordshire","E07000099","East of England",1,440,0.00227272727272727,0.00040130489069843,0.0127598334045278
"Elmbridge","E07000207","South East",1,440,0.00227272727272727,0.00040130489069843,0.0127598334045278
"East Hampshire","E07000085","South East",1,443,0.00225733634311512,0.000398586491750877,0.0126741906764889
"North Norfolk","E07000147","East of England",1,446,0.00224215246636771,0.000395904673335258,0.012589689931502
"Trafford","E08000009","North West",1,447,0.00223713646532438,0.000395018735535357,0.01256177285141
"Wokingham","E06000041","South East",1,450,0.00222222222222222,0.000392384553637541,0.012478759558831
"Eastleigh","E07000086","South East",1,452,0.00221238938053097,0.000390647863808594,0.0124240242281212
"Wychavon","E07000238","West Midlands",1,453,0.0022075055187638,0.000389785271092906,0.0123968362316347
"Surrey Heath","E07000214","South East",1,457,0.00218818380743982,0.000386372660675846,0.0122892638492045
"South Hams","E07000044","South West",1,459,0.00217864923747277,0.000384688666121176,0.0122361747188876
"Hart","E07000089","South East",1,459,0.00217864923747277,0.000384688666121176,0.0122361747188876
"Wycombe","E07000007","South East",1,460,0.00217391304347826,0.00038385216160699,0.0122098017897795
"Sheffield","E08000019","Yorkshire and The Humber",1,460,0.00217391304347826,0.00038385216160699,0.0122098017897795
"Malvern Hills","E07000235","West Midlands",1,464,0.0021551724137931,0.000380542209390853,0.0121054371978616
"South Lakeland","E07000031","North West",1,467,0.00214132762312634,0.000378096965467767,0.0120283271317753
"Mid Suffolk","E07000203","East of England",1,477,0.00209643605870021,0.000370168349551442,0.0117782408891627
"Waverley","E07000216","South East",1,478,0.00209205020920502,0.000369393738449852,0.0117538030387455
"Hartlepool","E06000001","North East",0,378,0,0,0.00710665631382286
"Darlington","E06000005","North East",0,394,0,0,0.00682002936116894
"Blackburn with Darwen","E06000008","North West",0,329,0,0,0.00815646137813138
"Kingston upon Hull, City of","E06000010","Yorkshire and The Humber",0,365,0,0,0.00735790771246062
"East Riding of Yorkshire","E06000011","Yorkshire and The Humber",0,427,0,0,0.00629627309982432
"North Lincolnshire","E06000013","Yorkshire and The Humber",0,434,0,0,0.00619534946292663
"York","E06000014","Yorkshire and The Humber",0,457,0,0,0.00588538357350824
"Derby","E06000015","East Midlands",0,391,0,0,0.00687199735710825
"Leicester","E06000016","East Midlands",0,402,0,0,0.0066852147143922
"Rutland","E06000017","East Midlands",0,441,0,0,0.00609761021472412
"Nottingham","E06000018","East Midlands",0,376,0,0,0.00714418761716215
"Herefordshire, County of","E06000019","West Midlands",0,452,0,0,0.00595009999997624
"Telford and Wrekin","E06000020","West Midlands",0,369,0,0,0.00727872775034236
"Bristol, City of","E06000023","South West",0,397,0,0,0.00676884145942832
"North Somerset","E06000024","South West",0,453,0,0,0.00593704310372943
"South Gloucestershire","E06000025","South West",0,397,0,0,0.00676884145942832
"Plymouth","E06000026","South West",0,405,0,0,0.00663602322198995
"Swindon","E06000030","South West",0,430,0,0,0.0062526202749756
"Peterborough","E06000031","East of England",0,404,0,0,0.00665233975204172
"Thurrock","E06000034","East of England",0,350,0,0,0.00767082770403788
"Medway","E06000035","South East",0,390,0,0,0.00688949646673798
"Bracknell Forest","E06000036","South East",0,391,0,0,0.00687199735710825
"West Berkshire","E06000037","South East",0,423,0,0,0.00635543392774061
"Slough","E06000039","South East",0,350,0,0,0.00767082770403788
"Windsor and Maidenhead","E06000040","South East",0,425,0,0,0.0063257151923863
"Milton Keynes","E06000042","South East",0,445,0,0,0.00604313145917707
"Brighton and Hove","E06000043","South East",0,420,0,0,0.0064005393257617
"Portsmouth","E06000044","South East",0,386,0,0,0.00696039328395872
"Southampton","E06000045","South East",0,391,0,0,0.00687199735710825
"Isle of Wight","E06000046","South East",0,397,0,0,0.00676884145942832
"County Durham","E06000047","North East",0,408,0,0,0.00658755036842547
"Cheshire East","E06000049","North West",0,453,0,0,0.00593704310372943
"Cheshire West and Chester","E06000050","North West",0,401,0,0,0.00670177434510025
"Shropshire","E06000051","West Midlands",0,452,0,0,0.00595009999997624
"Cornwall","E06000052","South West",0,418,0,0,0.00643096697010987
"Bedford","E06000055","East of England",0,428,0,0,0.00628165459027524
"Central Bedfordshire","E06000056","East of England",0,442,0,0,0.00608389864691374
"Bournemouth, Christchurch and Poole","E06000058","South West",0,401,0,0,0.00670177434510025
"Dorset","E06000059","South West",0,439,0,0,0.00612521960430543
"Aylesbury Vale","E07000004","South East",0,428,0,0,0.00628165459027524
"Chiltern","E07000005","South East",0,432,0,0,0.00622385312273137
"South Bucks","E07000006","South East",0,411,0,0,0.0065397805199959
"Cambridge","E07000008","East of England",0,463,0,0,0.00580955818998555
"East Cambridgeshire","E07000009","East of England",0,449,0,0,0.0059896175579487
"Huntingdonshire","E07000011","East of England",0,430,0,0,0.0062526202749756
"South Cambridgeshire","E07000012","East of England",0,511,0,0,0.0052667203781833
"Allerdale","E07000026","North West",0,350,0,0,0.00767082770403788
"Carlisle","E07000028","North West",0,367,0,0,0.00731810356106101
"Copeland","E07000029","North West",0,372,0,0,0.00722045216933617
"Eden","E07000030","North West",0,435,0,0,0.00618119531396603
"Amber Valley","E07000032","East Midlands",0,418,0,0,0.00643096697010987
"Bolsover","E07000033","East Midlands",0,366,0,0,0.00733795165852248
"Chesterfield","E07000034","East Midlands",0,368,0,0,0.00729836254641938
"Derbyshire Dales","E07000035","East Midlands",0,442,0,0,0.00608389864691374
"Erewash","E07000036","East Midlands",0,433,0,0,0.00620956858305489
"South Derbyshire","E07000039","East Midlands",0,394,0,0,0.00682002936116894
"East Devon","E07000040","South West",0,421,0,0,0.00638543322336431
"Mid Devon","E07000042","South West",0,433,0,0,0.00620956858305489
"North Devon","E07000043","South West",0,405,0,0,0.00663602322198995
"Teignbridge","E07000045","South West",0,448,0,0,0.00600290698303996
"Torridge","E07000046","South West",0,450,0,0,0.00597638684397898
"West Devon","E07000047","South West",0,443,0,0,0.00607024860657598
"Eastbourne","E07000061","South East",0,391,0,0,0.00687199735710825
"Lewes","E07000063","South East",0,426,0,0,0.00631095980774299
"Rother","E07000064","South East",0,457,0,0,0.00588538357350824
"Wealden","E07000065","South East",0,449,0,0,0.0059896175579487
"Basildon","E07000066","East of England",0,347,0,0,0.00773663301808814
"Braintree","E07000067","East of England",0,381,0,0,0.00705109295461375
"Brentwood","E07000068","East of England",0,365,0,0,0.00735790771246062
"Chelmsford","E07000070","East of England",0,420,0,0,0.0064005393257617
"Colchester","E07000071","East of England",0,415,0,0,0.00647715477204995
"Epping Forest","E07000072","East of England",0,401,0,0,0.00670177434510025
"Harlow","E07000073","East of England",0,329,0,0,0.00815646137813138
"Maldon","E07000074","East of England",0,361,0,0,0.00743882930241036
"Rochford","E07000075","East of England",0,395,0,0,0.00680288092189415
"Tendring","E07000076","East of England",0,401,0,0,0.00670177434510025
"Uttlesford","E07000077","East of England",0,388,0,0,0.00692476341691141
"Cheltenham","E07000078","South West",0,418,0,0,0.00643096697010987
"Cotswold","E07000079","South West",0,465,0,0,0.00578471538762285
"Forest of Dean","E07000080","South West",0,407,0,0,0.00660362911198576
"Gloucester","E07000081","South West",0,424,0,0,0.00634053973659349
"Stroud","E07000082","South West",0,479,0,0,0.00561659190113356
"Fareham","E07000087","South East",0,454,0,0,0.00592404338610213
"Gosport","E07000088","South East",0,404,0,0,0.00665233975204172
"Havant","E07000090","South East",0,456,0,0,0.00589821399088055
"New Forest","E07000091","South East",0,442,0,0,0.00608389864691374
"Rushmoor","E07000092","South East",0,390,0,0,0.00688949646673798
"Winchester","E07000094","South East",0,481,0,0,0.00559336871513893
"Broxbourne","E07000095","East of England",0,354,0,0,0.00758480910584331
"Dacorum","E07000096","East of England",0,416,0,0,0.00646168529744348
"Hertsmere","E07000098","East of England",0,393,0,0,0.00683726447317075
"Three Rivers","E07000102","East of England",0,390,0,0,0.00688949646673798
"Watford","E07000103","East of England",0,374,0,0,0.0071821174418823
"Gravesham","E07000109","South East",0,336,0,0,0.00798789245225947
"Maidstone","E07000110","South East",0,406,0,0,0.00661978653685496
"Sevenoaks","E07000111","South East",0,386,0,0,0.00696039328395872
"Folkestone and Hythe","E07000112","South East",0,433,0,0,0.00620956858305489
"Tonbridge and Malling","E07000115","South East",0,410,0,0,0.00655562663746082
"Tunbridge Wells","E07000116","South East",0,434,0,0,0.00619534946292663
"Burnley","E07000117","North West",0,346,0,0,0.0077588197402763
"Chorley","E07000118","North West",0,345,0,0,0.00778113408034462
"Pendle","E07000122","North West",0,344,0,0,0.00780357714255478
"Preston","E07000123","North West",0,361,0,0,0.00743882930241036
"Rossendale","E07000125","North West",0,342,0,0,0.00784885391451707
"South Ribble","E07000126","North West",0,383,0,0,0.00701453090320287
"West Lancashire","E07000127","North West",0,384,0,0,0.00699639169878251
"Wyre","E07000128","North West",0,403,0,0,0.00666873671742554
"Charnwood","E07000130","East Midlands",0,403,0,0,0.00666873671742554
"Harborough","E07000131","East Midlands",0,427,0,0,0.00629627309982432
"Boston","E07000136","East Midlands",0,344,0,0,0.00780357714255478
"Lincoln","E07000138","East Midlands",0,359,0,0,0.00747996126423419
"North Kesteven","E07000139","East Midlands",0,429,0,0,0.00626710380517293
"South Kesteven","E07000141","East Midlands",0,443,0,0,0.00607024860657598
"West Lindsey","E07000142","East Midlands",0,447,0,0,0.00601625551091652
"Breckland","E07000143","East of England",0,395,0,0,0.00680288092189415
"Broadland","E07000144","East of England",0,459,0,0,0.00585988947382956
"Great Yarmouth","E07000145","East of England",0,379,0,0,0.0070880381500689
"Norwich","E07000148","East of England",0,414,0,0,0.006492698493207
"Daventry","E07000151","East Midlands",0,407,0,0,0.00660362911198576
"East Northamptonshire","E07000152","East Midlands",0,418,0,0,0.00643096697010987
"Kettering","E07000153","East Midlands",0,430,0,0,0.0062526202749756
"Northampton","E07000154","East Midlands",0,410,0,0,0.00655562663746082
"South Northamptonshire","E07000155","East Midlands",0,432,0,0,0.00622385312273137
"Wellingborough","E07000156","East Midlands",0,429,0,0,0.00626710380517293
"Craven","E07000163","Yorkshire and The Humber",0,408,0,0,0.00658755036842547
"Hambleton","E07000164","Yorkshire and The Humber",0,452,0,0,0.00595009999997624
"Harrogate","E07000165","Yorkshire and The Humber",0,468,0,0,0.00574784701756814
"Ryedale","E07000167","Yorkshire and The Humber",0,449,0,0,0.0059896175579487
"Scarborough","E07000168","Yorkshire and The Humber",0,363,0,0,0.00739814723217347
"Selby","E07000169","Yorkshire and The Humber",0,422,0,0,0.00637039825779397
"Bassetlaw","E07000171","East Midlands",0,387,0,0,0.00694253263660363
"Broxtowe","E07000172","East Midlands",0,433,0,0,0.00620956858305489
"Mansfield","E07000174","East Midlands",0,349,0,0,0.00769263807310031
"Rushcliffe","E07000176","East Midlands",0,469,0,0,0.00573566177383434
"Cherwell","E07000177","South East",0,395,0,0,0.00680288092189415
"Oxford","E07000178","South East",0,436,0,0,0.0061671056918808
"South Oxfordshire","E07000179","South East",0,462,0,0,0.00582205978001782
"West Oxfordshire","E07000181","South East",0,440,0,0,0.00611138372694886
"Mendip","E07000187","South West",0,441,0,0,0.00609761021472412
"Sedgemoor","E07000188","South West",0,379,0,0,0.0070880381500689
"South Somerset","E07000189","South West",0,459,0,0,0.00585988947382956
"Cannock Chase","E07000192","West Midlands",0,339,0,0,0.00791776283974413
"East Staffordshire","E07000193","West Midlands",0,427,0,0,0.00629627309982432
"Lichfield","E07000194","West Midlands",0,391,0,0,0.00687199735710825
"Newcastle-under-Lyme","E07000195","West Midlands",0,371,0,0,0.0072397734031145
"Stafford","E07000197","West Midlands",0,400,0,0,0.00671841621768938
"Staffordshire Moorlands","E07000198","West Midlands",0,352,0,0,0.00762757589788148
"Babergh","E07000200","East of England",0,459,0,0,0.00585988947382956
"Ipswich","E07000202","East of England",0,364,0,0,0.00737797260606205
"Epsom and Ewell","E07000208","South East",0,426,0,0,0.00631095980774299
"Guildford","E07000209","South East",0,467,0,0,0.0057600841459088
"Mole Valley","E07000210","South East",0,426,0,0,0.00631095980774299
"Runnymede","E07000212","South East",0,419,0,0,0.00641571707105131
"Spelthorne","E07000213","South East",0,386,0,0,0.00696039328395872
"Tandridge","E07000215","South East",0,432,0,0,0.00622385312273137
"Woking","E07000217","South East",0,437,0,0,0.00615308015642033
"Stratford-on-Avon","E07000221","West Midlands",0,449,0,0,0.0059896175579487
"Warwick","E07000222","West Midlands",0,440,0,0,0.00611138372694886
"Adur","E07000223","South East",0,395,0,0,0.00680288092189415
"Arun","E07000224","South East",0,403,0,0,0.00666873671742554
"Chichester","E07000225","South East",0,459,0,0,0.00585988947382956
"Horsham","E07000227","South East",0,432,0,0,0.00622385312273137
"Mid Sussex","E07000228","South East",0,465,0,0,0.00578471538762285
"Worthing","E07000229","South East",0,427,0,0,0.00629627309982432
"Bromsgrove","E07000234","West Midlands",0,409,0,0,0.00657154973284219
"Redditch","E07000236","West Midlands",0,375,0,0,0.00716310231868289
"Wyre Forest","E07000239","West Midlands",0,426,0,0,0.00631095980774299
"St Albans","E07000240","East of England",0,448,0,0,0.00600290698303996
"East Hertfordshire","E07000242","East of England",0,461,0,0,0.00583461529043214
"Stevenage","E07000243","East of England",0,345,0,0,0.00778113408034462
"East Suffolk","E07000244","East of England",0,451,0,0,0.00596321445292006
"Bury","E08000002","North West",0,421,0,0,0.00638543322336431
"Manchester","E08000003","North West",0,364,0,0,0.00737797260606205
"Oldham","E08000004","North West",0,361,0,0,0.00743882930241036
"Rochdale","E08000005","North West",0,336,0,0,0.00798789245225947
"Salford","E08000006","North West",0,329,0,0,0.00815646137813138
"Stockport","E08000007","North West",0,403,0,0,0.00666873671742554
"Wigan","E08000010","North West",0,349,0,0,0.00769263807310031
"Knowsley","E08000011","North West",0,289,0,0,0.00927491271526409
"Liverpool","E08000012","North West",0,344,0,0,0.00780357714255478
"Sefton","E08000014","North West",0,403,0,0,0.00666873671742554
"Doncaster","E08000017","Yorkshire and The Humber",0,390,0,0,0.00688949646673798
"Rotherham","E08000018","Yorkshire and The Humber",0,411,0,0,0.0065397805199959
"Newcastle upon Tyne","E08000021","North East",0,406,0,0,0.00661978653685496
"South Tyneside","E08000023","North East",0,333,0,0,0.00805927547772344
"Sunderland","E08000024","North East",0,377,0,0,0.00712537254390256
"Birmingham","E08000025","West Midlands",0,397,0,0,0.00676884145942832
"Coventry","E08000026","West Midlands",0,402,0,0,0.0066852147143922
"Dudley","E08000027","West Midlands",0,397,0,0,0.00676884145942832
"Sandwell","E08000028","West Midlands",0,360,0,0,0.00745933858173256
"Solihull","E08000029","West Midlands",0,420,0,0,0.0064005393257617
"Kirklees","E08000034","Yorkshire and The Humber",0,430,0,0,0.0062526202749756
"Leeds","E08000035","Yorkshire and The Humber",0,403,0,0,0.00666873671742554
"Wakefield","E08000036","Yorkshire and The Humber",0,351,0,0,0.00764914065998104
"Barking and Dagenham","E09000002","London",0,310,0,0,0.00865204826307334
"Barnet","E09000003","London",0,415,0,0,0.00647715477204995
"Bromley","E09000006","London",0,413,0,0,0.00650831699672577
"Camden","E09000007","London",0,376,0,0,0.00714418761716215
"Greenwich","E09000011","London",0,342,0,0,0.00784885391451707
"Hackney","E09000012","London",0,395,0,0,0.00680288092189415
"Hammersmith and Fulham","E09000013","London",0,361,0,0,0.00743882930241036
"Haringey","E09000014","London",0,401,0,0,0.00670177434510025
"Harrow","E09000015","London",0,366,0,0,0.00733795165852248
"Havering","E09000016","London",0,353,0,0,0.00760613238642025
"Hounslow","E09000018","London",0,405,0,0,0.00663602322198995
"Kensington and Chelsea","E09000020","London",0,384,0,0,0.00699639169878251
"Kingston upon Thames","E09000021","London",0,447,0,0,0.00601625551091652
"Lambeth","E09000022","London",0,404,0,0,0.00665233975204172
"Lewisham","E09000023","London",0,395,0,0,0.00680288092189415
"Merton","E09000024","London",0,443,0,0,0.00607024860657598
"Redbridge","E09000026","London",0,401,0,0,0.00670177434510025
"Richmond upon Thames","E09000027","London",0,457,0,0,0.00588538357350824
"Southwark","E09000028","London",0,427,0,0,0.00629627309982432
"Tower Hamlets","E09000030","London",0,378,0,0,0.00710665631382286
"Westminster","E09000033","London",0,401,0,0,0.00670177434510025
