"ltla","ltla_code","region","positive","number_samples","prevalence","lower","upper"
"Corby","E07000150","East Midlands",4,474,0.00843881856540084,0.00328644537714384,0.0214947003399287
"Ashfield","E07000170","East Midlands",4,483,0.0082815734989648,0.00322512006826734,0.0210979087250865
"Oadby and Wigston","E07000135","East Midlands",4,484,0.00826446280991736,0.0032184471289766,0.0210547231942666
"Huntingdonshire","E07000011","East of England",5,617,0.00810372771474878,0.00346625243142413,0.0188284230030843
"Brent","E09000005","London",3,373,0.00804289544235925,0.00273900525118417,0.0233766425639274
"South Holland","E07000140","East Midlands",4,498,0.00803212851405622,0.00312784376097233,0.0204681716988126
"Erewash","E07000036","East Midlands",4,508,0.0078740157480315,0.00306618869624817,0.0200688243368449
"Bradford","E08000032","Yorkshire and The Humber",4,516,0.00775193798449612,0.00301858754720852,0.0197603936590183
"Worthing","E07000229","South East",4,523,0.00764818355640535,0.00297813269407381,0.0194981903485367
"Rushmoor","E07000092","South East",4,526,0.00760456273764259,0.00296112494719914,0.0193879355567684
"Dudley","E08000027","West Midlands",4,529,0.00756143667296786,0.00294431035589397,0.0192789206346189
"Oxford","E07000178","South East",4,531,0.00753295668549906,0.00293320631820466,0.0192069225469063
"Lancaster","E07000121","North West",4,538,0.00743494423791822,0.00289499316171266,0.0189591094137285
"Northumberland","E06000057","North East",4,540,0.00740740740740741,0.00288425731639464,0.0188894758711634
"Hinckley and Bosworth","E07000132","East Midlands",4,549,0.00728597449908925,0.00283691521224249,0.018582351797786
"North Kesteven","E07000139","East Midlands",4,553,0.00723327305605787,0.00281636952594698,0.0184490348959374
"Thurrock","E06000034","East of England",3,420,0.00714285714285714,0.00243212936529429,0.0207875406690559
"West Suffolk","E07000245","East of England",4,569,0.0070298769771529,0.00273707894784182,0.017934362754496
"Newark and Sherwood","E07000175","East Midlands",4,571,0.00700525394045534,0.00272748044314217,0.0178720407622129
"Wychavon","E07000238","West Midlands",4,587,0.00681431005110733,0.0026530498246392,0.0173886358829437
"St. Helens","E08000013","North West",3,441,0.00680272108843537,0.00231618123475372,0.0198073385621297
"Woking","E07000217","South East",4,590,0.00677966101694915,0.00263954402998449,0.017300894019272
"Redbridge","E09000026","London",3,443,0.00677200902934537,0.0023057125311206,0.0197187854791306
"Rushcliffe","E07000176","East Midlands",4,597,0.0067001675041876,0.00260855898216309,0.0170995664257208
"Surrey Heath","E07000214","South East",4,599,0.00667779632721202,0.00259983927889429,0.0170429020213788
"Kingston upon Thames","E09000021","London",4,599,0.00667779632721202,0.00259983927889429,0.0170429020213788
"Rossendale","E07000125","North West",3,460,0.00652173913043478,0.00222040800965208,0.018996882151766
"Manchester","E08000003","North West",3,461,0.00650759219088937,0.00221558623838329,0.0189560597797278
"Stoke-on-Trent","E06000021","West Midlands",3,462,0.00649350649350649,0.00221078536339197,0.0189154124756934
"North Warwickshire","E07000218","West Midlands",3,484,0.00619834710743802,0.00211019044473438,0.0180632873168417
"Preston","E07000123","North West",3,486,0.00617283950617284,0.00210149752572437,0.0179896128600476
"Epping Forest","E07000072","East of England",3,495,0.00606060606060606,0.00206324956839453,0.017665380934692
"West Lancashire","E07000127","North West",3,495,0.00606060606060606,0.00206324956839453,0.017665380934692
"Calderdale","E08000033","Yorkshire and The Humber",3,497,0.00603621730382294,0.00205493833207112,0.0175949102325172
"County Durham","E06000047","North East",3,498,0.00602409638554217,0.0020508077731224,0.0175598853007841
"Brentwood","E07000068","East of England",3,503,0.00596421471172962,0.00203040158094472,0.0173868316572221
"Nottingham","E06000018","East Midlands",3,508,0.00590551181102362,0.00201039748449392,0.0172171556007315
"Tameside","E08000008","North West",3,508,0.00590551181102362,0.00201039748449392,0.0172171556007315
"Haringey","E09000014","London",3,509,0.00589390962671906,0.00200644387289303,0.0171836170151738
"Kirklees","E08000034","Yorkshire and The Humber",3,516,0.00581395348837209,0.00197919808540324,0.0169524562751788
"Doncaster","E08000017","Yorkshire and The Humber",3,519,0.00578034682080925,0.00196774652392911,0.0168552803318452
"North East Derbyshire","E07000038","East Midlands",3,522,0.00574712643678161,0.00195642671682827,0.0167592121047389
"North West Leicestershire","E07000134","East Midlands",3,522,0.00574712643678161,0.00195642671682827,0.0167592121047389
"Welwyn Hatfield","E07000241","East of England",3,535,0.00560747663551402,0.00190884259340966,0.0163552658184284
"Southwark","E09000028","London",3,536,0.00559701492537313,0.00190527797151201,0.0163249980843382
"Eastleigh","E07000086","South East",3,539,0.00556586270871985,0.0018946635408833,0.0162348633417435
"Staffordshire Moorlands","E07000198","West Midlands",3,540,0.00555555555555556,0.0018911516302959,0.0162050392008244
"Ribble Valley","E07000124","North West",3,541,0.0055452865064695,0.0018876527148487,0.0161753244344965
"Worcester","E07000237","West Midlands",3,543,0.00552486187845304,0.00188069358192243,0.0161162206277609
"Isle of Wight","E06000046","South East",3,546,0.00549450549450549,0.00187035056333903,0.0160283703548729
"Leicester","E06000016","East Midlands",2,366,0.00546448087431694,0.00149983909669731,0.0197023777821189
"Eden","E07000030","North West",3,551,0.00544464609800363,0.00185336271295544,0.0158840623915275
"Richmondshire","E07000166","Yorkshire and The Humber",3,556,0.00539568345323741,0.00183668067664995,0.0157423297121575
"East Riding of Yorkshire","E06000011","Yorkshire and The Humber",3,561,0.0053475935828877,0.00182029627021576,0.0156031039901717
"Warwick","E07000222","West Midlands",3,563,0.00532859680284192,0.00181382406614947,0.0155481008028768
"Chiltern","E07000005","South East",3,567,0.00529100529100529,0.00180101675773333,0.0154392496395702
"South Kesteven","E07000141","East Midlands",3,571,0.00525394045534151,0.00178838904471393,0.0153319119873031
"Fenland","E07000010","East of England",3,572,0.00524475524475524,0.00178525973631859,0.0153053103675588
"Chichester","E07000225","South East",3,575,0.00521739130434783,0.00177593717572244,0.0152260564975446
"Mole Valley","E07000210","South East",3,576,0.00520833333333333,0.00177285125442094,0.0151998206216296
"Wokingham","E06000041","South East",3,580,0.00517241379310345,0.00176061407282526,0.0150957750581778
"Basingstoke and Deane","E07000084","South East",3,580,0.00517241379310345,0.00176061407282526,0.0150957750581778
"Derbyshire Dales","E07000035","East Midlands",3,586,0.00511945392491468,0.0017425718084523,0.0149423503405786
"Mid Sussex","E07000228","South East",3,591,0.0050761421319797,0.00172781667029506,0.0148168586793441
"South Somerset","E07000189","South West",3,595,0.00504201680672269,0.00171619126067229,0.0147179728669668
"Kettering","E07000153","East Midlands",3,598,0.00501672240802676,0.00170757435206632,0.0146446703736101
"Malvern Hills","E07000235","West Midlands",3,610,0.00491803278688525,0.00167395498307399,0.0143586193555858
"Windsor and Maidenhead","E06000040","South East",3,624,0.00480769230769231,0.00163636798139868,0.0140387020262109
"Vale of White Horse","E07000180","South East",3,625,0.0048,0.0016337476824068,0.0140163954222645
"Wiltshire","E06000054","South West",3,628,0.00477707006369427,0.00162593689503736,0.0139498989152034
"Somerset West and Taunton","E07000246","South West",3,638,0.00470219435736677,0.00160043186962596,0.0137327297475382
"Bolton","E08000001","North West",2,452,0.00442477876106195,0.00121427378699153,0.0159878886511964
"Broxbourne","E07000095","East of England",2,462,0.00432900432900433,0.00118797299434987,0.0156449186949069
"Dover","E07000108","South East",2,462,0.00432900432900433,0.00118797299434987,0.0156449186949069
"Enfield","E09000010","London",2,464,0.00431034482758621,0.00118284896625787,0.015578082911093
"Gateshead","E08000037","North East",2,466,0.00429184549356223,0.00117776895080894,0.0155118157452208
"Kensington and Chelsea","E09000020","London",2,472,0.00423728813559322,0.00116278738177685,0.0153163543057257
"North East Lincolnshire","E06000012","Yorkshire and The Humber",2,473,0.00422832980972516,0.00116032743050429,0.0152842553037389
"Harrow","E09000015","London",2,476,0.00420168067226891,0.00115300963307896,0.0151887605006774
"Southend-on-Sea","E06000033","East of England",2,479,0.00417536534446764,0.00114578355903433,0.0150944515687576
"Blackpool","E06000009","North West",2,481,0.00415800415800416,0.00114101628569437,0.015032226901403
"Kingston upon Hull, City of","E06000010","Yorkshire and The Humber",2,484,0.00413223140495868,0.00113393929653375,0.0149398459033753
"South Ribble","E07000126","North West",2,485,0.00412371134020619,0.00113159976835315,0.0149093040445339
"Hillingdon","E09000017","London",2,487,0.00410677618069815,0.00112694955428771,0.0148485934235491
"Nuneaton and Bedworth","E07000219","West Midlands",2,488,0.00409836065573771,0.00112463875012082,0.0148184231452628
"Darlington","E06000005","North East",2,490,0.00408163265306122,0.00112004545543675,0.0147584489087661
"Newcastle upon Tyne","E08000021","North East",2,490,0.00408163265306122,0.00112004545543675,0.0147584489087661
"Mansfield","E07000174","East Midlands",2,493,0.00405679513184584,0.00111322543551711,0.0146693923019532
"Lincoln","E07000138","East Midlands",2,494,0.00404858299595142,0.00111097051482689,0.014639945126609
"Stevenage","E07000243","East of England",2,494,0.00404858299595142,0.00111097051482689,0.014639945126609
"Gloucester","E07000081","South West",2,495,0.00404040404040404,0.00110872471069259,0.0146106159376008
"Watford","E07000103","East of England",2,495,0.00404040404040404,0.00110872471069259,0.0146106159376008
"South Staffordshire","E07000196","West Midlands",2,495,0.00404040404040404,0.00110872471069259,0.0146106159376008
"Hastings","E07000062","South East",2,498,0.00401606425702811,0.00110204144808934,0.0145233292399387
"Plymouth","E06000026","South West",2,499,0.00400801603206413,0.00109983156284682,0.0144944649756378
"Ealing","E09000009","London",2,501,0.00399201596806387,0.00109543827459956,0.014437079278558
"Merton","E09000024","London",2,501,0.00399201596806387,0.00109543827459956,0.014437079278558
"Peterborough","E06000031","East of England",2,504,0.00396825396825397,0.0010889137591711,0.0143518476920572
"Colchester","E07000071","East of England",2,504,0.00396825396825397,0.0010889137591711,0.0143518476920572
"East Staffordshire","E07000193","West Midlands",2,504,0.00396825396825397,0.0010889137591711,0.0143518476920572
"Sefton","E08000014","North West",2,507,0.00394477317554241,0.00108246650464381,0.0142676165500804
"Reading","E06000038","South East",2,509,0.00392927308447937,0.00107821058264603,0.0142120095932461
"Breckland","E07000143","East of England",2,509,0.00392927308447937,0.00107821058264603,0.0142120095932461
"Hammersmith and Fulham","E09000013","London",2,509,0.00392927308447937,0.00107821058264603,0.0142120095932461
"Braintree","E07000067","East of England",2,512,0.00390625,0.00107188908039367,0.014129407144654
"Maldon","E07000074","East of England",2,512,0.00390625,0.00107188908039367,0.014129407144654
"Norwich","E07000148","East of England",2,512,0.00390625,0.00107188908039367,0.014129407144654
"Birmingham","E08000025","West Midlands",2,516,0.00387596899224806,0.00106357482254533,0.0140207526923919
"Redditch","E07000236","West Midlands",2,517,0.00386847195357834,0.00106151637243192,0.0139938496855025
"Milton Keynes","E06000042","South East",2,519,0.00385356454720617,0.00105742328367676,0.0139403522148101
"Derby","E06000015","East Midlands",2,520,0.00384615384615385,0.00105538855339724,0.0139137565737321
"Wakefield","E08000036","Yorkshire and The Humber",2,520,0.00384615384615385,0.00105538855339724,0.0139137565737321
"Croydon","E09000008","London",2,521,0.00383877159309021,0.00105336163867789,0.013887262218122
"Barnet","E09000003","London",2,522,0.00383141762452107,0.00105134249457472,0.013860868570487
"Scarborough","E07000168","Yorkshire and The Humber",2,524,0.00381679389312977,0.00104732734015746,0.0138083811110384
"Forest of Dean","E07000080","South West",2,525,0.00380952380952381,0.00104533124166205,0.013782286165983
"Crawley","E07000226","South East",2,527,0.00379506641366224,0.00104136178415574,0.0137303910441078
"Leeds","E08000035","Yorkshire and The Humber",2,529,0.00378071833648393,0.0010374223592204,0.0136788852607782
"Wyre","E07000128","North West",2,530,0.00377358490566038,0.00103546380265671,0.0136532770044298
"East Hertfordshire","E07000242","East of England",2,537,0.0037243947858473,0.00102195827008321,0.013476669179433
"Swindon","E06000030","South West",2,541,0.00369685767097967,0.00101439783040271,0.013377786710155
"Lambeth","E09000022","London",2,541,0.00369685767097967,0.00101439783040271,0.013377786710155
"Sutton","E09000029","London",2,544,0.00367647058823529,0.00100880050644673,0.0133045719016473
"Camden","E09000007","London",2,545,0.0036697247706422,0.00100694843342206,0.0132803447268709
"Harborough","E07000131","East Midlands",2,546,0.00366300366300366,0.00100510314843864,0.0132562056250259
"East Suffolk","E07000244","East of England",2,546,0.00366300366300366,0.00100510314843864,0.0132562056250259
"Brighton and Hove","E06000043","South East",2,547,0.0036563071297989,0.00100326461424642,0.0132321541167293
"South Bucks","E07000006","South East",2,553,0.00361663652802893,0.000992373123672799,0.0130896581196566
"Rugby","E07000220","West Midlands",2,554,0.0036101083032491,0.000990580824560452,0.0130662066312722
"Tandridge","E07000215","South East",2,555,0.0036036036036036,0.000988794987827782,0.0130428390237964
"Test Valley","E07000093","South East",2,557,0.00359066427289048,0.000985242562197741,0.0129963536578512
"Cambridge","E07000008","East of England",2,560,0.00357142857142857,0.000979961527485439,0.0129272435884615
"Runnymede","E07000212","South East",2,561,0.0035650623885918,0.000978213741066024,0.0129043699436832
"Dorset","E06000059","South West",2,562,0.00355871886120996,0.000976472177992664,0.0128815771014592
"Harrogate","E07000165","Yorkshire and The Humber",2,562,0.00355871886120996,0.000976472177992664,0.0128815771014592
"Sedgemoor","E07000188","South West",2,569,0.00351493848857645,0.00096445273244141,0.0127242541513747
"Carlisle","E07000028","North West",2,570,0.00350877192982456,0.000962759781168786,0.0127020925925324
"Uttlesford","E07000077","East of England",2,571,0.00350262697022767,0.000961072762924668,0.0126800080957544
"Daventry","E07000151","East Midlands",2,571,0.00350262697022767,0.000961072762924668,0.0126800080957544
"Bournemouth, Christchurch and Poole","E06000058","South West",2,574,0.00348432055749129,0.000956046996105508,0.0126142129791784
"Selby","E07000169","Yorkshire and The Humber",2,582,0.00343642611683849,0.000942898390782776,0.0124420519274809
"Rother","E07000064","South East",2,585,0.00341880341880342,0.000938060427934515,0.0123786969152027
"North Hertfordshire","E07000099","East of England",2,585,0.00341880341880342,0.000938060427934515,0.0123786969152027
"Cheshire East","E06000049","North West",2,587,0.00340715502555366,0.000934862606838525,0.0123368174752354
"Reigate and Banstead","E07000211","South East",2,587,0.00340715502555366,0.000934862606838525,0.0123368174752354
"Broadland","E07000144","East of England",2,594,0.00336700336700337,0.000923839903810227,0.0121924448653362
"Richmond upon Thames","E09000027","London",2,595,0.00336134453781513,0.00092228641514854,0.0121720955872873
"Fareham","E07000087","South East",2,598,0.00334448160535117,0.000917657139170268,0.012111453278147
"New Forest","E07000091","South East",2,598,0.00334448160535117,0.000917657139170268,0.012111453278147
"South Norfolk","E07000149","East of England",2,601,0.00332778702163062,0.000913074103001219,0.0120514122203788
"Herefordshire, County of","E06000019","West Midlands",2,602,0.00332225913621262,0.000911556580246476,0.0120315306029218
"North Somerset","E06000024","South West",2,606,0.0033003300330033,0.000905536598361412,0.0119526558175131
"Bath and North East Somerset","E06000022","South West",2,620,0.0032258064516129,0.000885078678483878,0.0116845553364108
"Horsham","E07000227","South East",2,622,0.00321543408360129,0.000882231334731923,0.0116472339318712
"Elmbridge","E07000207","South East",2,630,0.00317460317460317,0.000871022833288349,0.0115003023799341
"Wealden","E07000065","South East",2,633,0.00315955766192733,0.000866892722552081,0.0114461542879472
"Boston","E07000136","East Midlands",1,383,0.00261096605744125,0.000461048402150198,0.0146393465723236
"Knowsley","E08000011","North West",1,383,0.00261096605744125,0.000461048402150198,0.0146393465723236
"Thanet","E07000114","South East",1,420,0.00238095238095238,0.000420420274002489,0.0133617586495684
"Swale","E07000113","South East",1,431,0.00232018561484919,0.00040968721155175,0.0130238497757824
"Tendring","E07000076","East of England",1,435,0.00229885057471264,0.000405918901877666,0.0129051726171232
"Burnley","E07000117","North West",1,445,0.00224719101123596,0.00039679459398486,0.012617731372583
"Halton","E06000006","North West",1,449,0.0022271714922049,0.000393258702009455,0.012506308479641
"Cannock Chase","E07000192","West Midlands",1,450,0.00222222222222222,0.000392384553637541,0.012478759558831
"Rochdale","E08000005","North West",1,454,0.00220264317180617,0.000388926479380424,0.0123697669682172
"Medway","E06000035","South East",1,455,0.0021978021978022,0.000388071463602773,0.0123428156617841
"Coventry","E08000026","West Midlands",1,459,0.00217864923747277,0.000384688666121176,0.0122361747188876
"Bexley","E09000004","London",1,462,0.00216450216450216,0.000382190019182097,0.0121573955202461
"Havering","E09000016","London",1,464,0.0021551724137931,0.000380542209390853,0.0121054371978616
"Telford and Wrekin","E06000020","West Midlands",1,472,0.00211864406779661,0.000374090651717315,0.0119019704447062
"Stockton-on-Tees","E06000004","North East",1,473,0.00211416490486258,0.000373299555634559,0.0118770170068997
"Ashford","E07000105","South East",1,473,0.00211416490486258,0.000373299555634559,0.0118770170068997
"Folkestone and Hythe","E07000112","South East",1,477,0.00209643605870021,0.000370168349551442,0.0117782408891627
"South Tyneside","E08000023","North East",1,487,0.00205338809034908,0.00036256542684076,0.0115383421181921
"Canterbury","E07000106","South East",1,491,0.00203665987780041,0.000359610993178279,0.0114450967906349
"Chelmsford","E07000070","East of England",1,496,0.00201612903225806,0.000355984978653889,0.0113306382848029
"Tonbridge and Malling","E07000115","South East",1,502,0.00199203187250996,0.000351729130116981,0.0111962741401423
"Adur","E07000223","South East",1,509,0.00196463654223969,0.000346890815769345,0.0110434886479481
"Great Yarmouth","E07000145","East of England",1,510,0.00196078431372549,0.00034621047279566,0.0110220018822384
"East Lindsey","E07000137","East Midlands",1,523,0.00191204588910134,0.000337602824274882,0.0107500948557253
"Allerdale","E07000026","North West",1,529,0.00189035916824197,0.000333772785731158,0.0106290731490102
"Lewisham","E09000023","London",1,529,0.00189035916824197,0.000333772785731158,0.0106290731490102
"North Lincolnshire","E06000013","Yorkshire and The Humber",1,530,0.00188679245283019,0.000333142878843621,0.0106091672849238
"Tunbridge Wells","E07000116","South East",1,531,0.00188323917137476,0.000332515345039302,0.0105893358397479
"Blaby","E07000129","East Midlands",1,534,0.00187265917602996,0.000330646848775499,0.0105302838676897
"Copeland","E07000029","North West",1,536,0.00186567164179104,0.000329412807282338,0.0104912804263478
"Torbay","E06000027","South West",1,541,0.00184842883548983,0.000326367630837422,0.0103950243009328
"Gedling","E07000173","East Midlands",1,542,0.0018450184501845,0.000325765339174865,0.0103759846402326
"Cheshire West and Chester","E06000050","North West",1,545,0.0018348623853211,0.000323971728664221,0.0103192818499663
"Warrington","E06000007","North West",1,549,0.00182149362477231,0.000321610747319807,0.0102446351944281
"Bromsgrove","E07000234","West Midlands",1,549,0.00182149362477231,0.000321610747319807,0.0102446351944281
"Cotswold","E07000079","South West",1,552,0.00181159420289855,0.000319862471327813,0.0101893550906146
"Rotherham","E08000018","Yorkshire and The Humber",1,552,0.00181159420289855,0.000319862471327813,0.0101893550906146
"North Norfolk","E07000147","East of England",1,553,0.00180831826401447,0.00031928392885901,0.0101710607251929
"Spelthorne","E07000213","South East",1,556,0.00179856115107914,0.000317560790757978,0.0101165696736045
"South Lakeland","E07000031","North West",1,557,0.00179533213644524,0.000316990537113709,0.0100985355065158
"Bassetlaw","E07000171","East Midlands",1,557,0.00179533213644524,0.000316990537113709,0.0100985355065158
"Aylesbury Vale","E07000004","South East",1,561,0.0017825311942959,0.000314729856916294,0.0100270372521947
"Stroud","E07000082","South West",1,564,0.00177304964539007,0.000313055394947995,0.00997407445433387
"Ryedale","E07000167","Yorkshire and The Humber",1,564,0.00177304964539007,0.000313055394947995,0.00997407445433387
"Bracknell Forest","E06000036","South East",1,566,0.00176678445229682,0.000311948950501632,0.00993907566392923
"Fylde","E07000119","North West",1,568,0.00176056338028169,0.000310850299613995,0.00990432163412606
"Exeter","E07000041","South West",1,569,0.00175746924428822,0.000310303871067356,0.00988703560348797
"Sheffield","E08000019","Yorkshire and The Humber",1,571,0.00175131348511384,0.000309216757023691,0.00985264392831739
"Dacorum","E07000096","East of England",1,572,0.00174825174825175,0.000308676051441732,0.0098355376574101
"Arun","E07000224","South East",1,572,0.00174825174825175,0.000308676051441732,0.0098355376574101
"West Berkshire","E06000037","South East",1,573,0.00174520069808028,0.000308137233546595,0.00981849068365706
"Teignbridge","E07000045","South West",1,574,0.00174216027874564,0.000307600293470199,0.00980150269927083
"West Devon","E07000047","South West",1,574,0.00174216027874564,0.000307600293470199,0.00980150269927083
"East Northamptonshire","E07000152","East Midlands",1,575,0.00173913043478261,0.000307065221413119,0.00978457339859045
"Babergh","E07000200","East of England",1,575,0.00173913043478261,0.000307065221413119,0.00978457339859045
"St Albans","E07000240","East of England",1,575,0.00173913043478261,0.000307065221413119,0.00978457339859045
"Mid Devon","E07000042","South West",1,576,0.00173611111111111,0.000306532007643998,0.00976770247806306
"Bedford","E06000055","East of England",1,577,0.00173310225303293,0.000306000642498957,0.00975088963622576
"Havant","E07000090","South East",1,577,0.00173310225303293,0.000306000642498957,0.00975088963622576
"South Northamptonshire","E07000155","East Midlands",1,577,0.00173310225303293,0.000306000642498957,0.00975088963622576
"Wellingborough","E07000156","East Midlands",1,577,0.00173310225303293,0.000306000642498957,0.00975088963622576
"West Oxfordshire","E07000181","South East",1,578,0.00173010380622837,0.000305471116381008,0.00973413457368771
"East Devon","E07000040","South West",1,579,0.00172711571675302,0.000304943419759477,0.00971743699311228
"Cherwell","E07000177","South East",1,582,0.00171821305841924,0.000303371212549413,0.00966768620024116
"Gosport","E07000088","South East",1,583,0.00171526586620926,0.000302850739913223,0.00965121561462317
"Epsom and Ewell","E07000208","South East",1,585,0.00170940170940171,0.000301815133950145,0.00961844223446468
"Wycombe","E07000007","South East",1,586,0.00170648464163823,0.00030129998239651,0.00960213887111051
"East Hampshire","E07000085","South East",1,602,0.00166112956810631,0.000293290364856237,0.00934860312996147
"Rutland","E06000017","East Midlands",1,605,0.00165289256198347,0.000291835735277675,0.00930254837911696
"Waverley","E07000216","South East",1,608,0.00164473684210526,0.00029039546351581,0.00925694516938828
"South Cambridgeshire","E07000012","East of England",1,629,0.00158982511923688,0.00028069831988529,0.00894982654424061
"York","E06000014","Yorkshire and The Humber",0,551,0,0,0.00488624953475784
"Bristol, City of","E06000023","South West",0,567,0,0,0.00474902076200951
"South Gloucestershire","E06000025","South West",0,637,0,0,0.00422935752516198
"Portsmouth","E06000044","South East",0,503,0,0,0.00535003716909226
"Shropshire","E06000051","West Midlands",0,530,0,0,0.00507887234766228
"Cornwall","E06000052","South West",0,558,0,0,0.0048252482710061
"East Cambridgeshire","E07000009","East of England",0,622,0,0,0.00433090995020796
"Amber Valley","E07000032","East Midlands",0,558,0,0,0.0048252482710061
"High Peak","E07000037","East Midlands",0,526,0,0,0.00511729730772213
"North Devon","E07000043","South West",0,543,0,0,0.00495788156552417
"South Hams","E07000044","South West",0,633,0,0,0.00425596957892625
"Torridge","E07000046","South West",0,558,0,0,0.0048252482710061
"Eastbourne","E07000061","South East",0,564,0,0,0.00477416091186439
"Lewes","E07000063","South East",0,600,0,0,0.00448899712883008
"Castle Point","E07000069","East of England",0,418,0,0,0.00643096697010987
"Harlow","E07000073","East of England",0,428,0,0,0.00628165459027524
"Rochford","E07000075","East of England",0,452,0,0,0.00595009999997624
"Cheltenham","E07000078","South West",0,543,0,0,0.00495788156552417
"Tewkesbury","E07000083","South West",0,515,0,0,0.00522602759098196
"Hart","E07000089","South East",0,652,0,0,0.00413245844814679
"Winchester","E07000094","South East",0,564,0,0,0.00477416091186439
"Hertsmere","E07000098","East of England",0,500,0,0,0.00538196462984194
"Three Rivers","E07000102","East of England",0,518,0,0,0.0051959182845418
"Gravesham","E07000109","South East",0,416,0,0,0.00646168529744348
"Maidstone","E07000110","South East",0,433,0,0,0.00620956858305489
"Sevenoaks","E07000111","South East",0,495,0,0,0.00543603238838538
"Melton","E07000133","East Midlands",0,547,0,0,0.00492180493049975
"West Lindsey","E07000142","East Midlands",0,559,0,0,0.00481665791912648
"Northampton","E07000154","East Midlands",0,539,0,0,0.00499449098645726
"Craven","E07000163","Yorkshire and The Humber",0,564,0,0,0.00477416091186439
"South Oxfordshire","E07000179","South East",0,593,0,0,0.00454174631044691
"Mendip","E07000187","South West",0,588,0,0,0.00458018971393937
"Newcastle-under-Lyme","E07000195","West Midlands",0,489,0,0,0.00550236516572442
